index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
36,dumb_model,dumb_simulation,Scenario1,0,7,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
37,dumb_model,dumb_simulation,Scenario1,0,7,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
38,dumb_model,dumb_simulation,Scenario1,0,7,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
39,dumb_model,dumb_simulation,Scenario1,0,7,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
40,dumb_model,dumb_simulation,Scenario1,0,7,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
41,dumb_model,dumb_simulation,Scenario1,0,8,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
42,dumb_model,dumb_simulation,Scenario1,0,8,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
43,dumb_model,dumb_simulation,Scenario1,0,8,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
44,dumb_model,dumb_simulation,Scenario1,0,8,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
45,dumb_model,dumb_simulation,Scenario1,0,8,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
46,dumb_model,dumb_simulation,Scenario1,0,9,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
47,dumb_model,dumb_simulation,Scenario1,0,9,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
48,dumb_model,dumb_simulation,Scenario1,0,9,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
49,dumb_model,dumb_simulation,Scenario1,0,9,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
50,dumb_model,dumb_simulation,Scenario1,0,9,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
51,dumb_model,dumb_simulation,Scenario1,1,0,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
52,dumb_model,dumb_simulation,Scenario1,1,0,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
53,dumb_model,dumb_simulation,Scenario1,1,0,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
54,dumb_model,dumb_simulation,Scenario1,1,0,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
55,dumb_model,dumb_simulation,Scenario1,1,0,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
56,dumb_model,dumb_simulation,Scenario1,1,1,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
57,dumb_model,dumb_simulation,Scenario1,1,1,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
58,dumb_model,dumb_simulation,Scenario1,1,1,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
59,dumb_model,dumb_simulation,Scenario1,1,1,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
60,dumb_model,dumb_simulation,Scenario1,1,1,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
61,dumb_model,dumb_simulation,Scenario1,1,2,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
62,dumb_model,dumb_simulation,Scenario1,1,2,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
63,dumb_model,dumb_simulation,Scenario1,1,2,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
64,dumb_model,dumb_simulation,Scenario1,1,2,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
65,dumb_model,dumb_simulation,Scenario1,1,2,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
66,dumb_model,dumb_simulation,Scenario1,1,3,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
67,dumb_model,dumb_simulation,Scenario1,1,3,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
68,dumb_model,dumb_simulation,Scenario1,1,3,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
69,dumb_model,dumb_simulation,Scenario1,1,3,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
70,dumb_model,dumb_simulation,Scenario1,1,3,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
71,dumb_model,dumb_simulation,Scenario1,1,4,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
72,dumb_model,dumb_simulation,Scenario1,1,4,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
73,dumb_model,dumb_simulation,Scenario1,1,4,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
74,dumb_model,dumb_simulation,Scenario1,1,4,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
75,dumb_model,dumb_simulation,Scenario1,1,4,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
76,dumb_model,dumb_simulation,Scenario1,1,5,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
77,dumb_model,dumb_simulation,Scenario1,1,5,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
78,dumb_model,dumb_simulation,Scenario1,1,5,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
79,dumb_model,dumb_simulation,Scenario1,1,5,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
80,dumb_model,dumb_simulation,Scenario1,1,5,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
81,dumb_model,dumb_simulation,Scenario1,1,6,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
82,dumb_model,dumb_simulation,Scenario1,1,6,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
83,dumb_model,dumb_simulation,Scenario1,1,6,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
84,dumb_model,dumb_simulation,Scenario1,1,6,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
85,dumb_model,dumb_simulation,Scenario1,1,6,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
86,dumb_model,dumb_simulation,Scenario1,1,7,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
87,dumb_model,dumb_simulation,Scenario1,1,7,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
88,dumb_model,dumb_simulation,Scenario1,1,7,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
89,dumb_model,dumb_simulation,Scenario1,1,7,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
90,dumb_model,dumb_simulation,Scenario1,1,7,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
91,dumb_model,dumb_simulation,Scenario1,1,8,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
92,dumb_model,dumb_simulation,Scenario1,1,8,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
93,dumb_model,dumb_simulation,Scenario1,1,8,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
94,dumb_model,dumb_simulation,Scenario1,1,8,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
95,dumb_model,dumb_simulation,Scenario1,1,8,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
96,dumb_model,dumb_simulation,Scenario1,1,9,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
97,dumb_model,dumb_simulation,Scenario1,1,9,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
98,dumb_model,dumb_simulation,Scenario1,1,9,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
99,dumb_model,dumb_simulation,Scenario1,1,9,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
100,dumb_model,dumb_simulation,Scenario1,1,9,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
101,dumb_model,dumb_simulation,Scenario1,2,0,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
102,dumb_model,dumb_simulation,Scenario1,2,0,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
103,dumb_model,dumb_simulation,Scenario1,2,0,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
104,dumb_model,dumb_simulation,Scenario1,2,0,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
105,dumb_model,dumb_simulation,Scenario1,2,0,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
106,dumb_model,dumb_simulation,Scenario1,2,1,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
107,dumb_model,dumb_simulation,Scenario1,2,1,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
108,dumb_model,dumb_simulation,Scenario1,2,1,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
109,dumb_model,dumb_simulation,Scenario1,2,1,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
110,dumb_model,dumb_simulation,Scenario1,2,1,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
111,dumb_model,dumb_simulation,Scenario1,2,2,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
112,dumb_model,dumb_simulation,Scenario1,2,2,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
113,dumb_model,dumb_simulation,Scenario1,2,2,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
114,dumb_model,dumb_simulation,Scenario1,2,2,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
115,dumb_model,dumb_simulation,Scenario1,2,2,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
116,dumb_model,dumb_simulation,Scenario1,2,3,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
117,dumb_model,dumb_simulation,Scenario1,2,3,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
118,dumb_model,dumb_simulation,Scenario1,2,3,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
119,dumb_model,dumb_simulation,Scenario1,2,3,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
120,dumb_model,dumb_simulation,Scenario1,2,3,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
121,dumb_model,dumb_simulation,Scenario1,2,4,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
122,dumb_model,dumb_simulation,Scenario1,2,4,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
123,dumb_model,dumb_simulation,Scenario1,2,4,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
124,dumb_model,dumb_simulation,Scenario1,2,4,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
125,dumb_model,dumb_simulation,Scenario1,2,4,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
126,dumb_model,dumb_simulation,Scenario1,2,5,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
127,dumb_model,dumb_simulation,Scenario1,2,5,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
128,dumb_model,dumb_simulation,Scenario1,2,5,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
129,dumb_model,dumb_simulation,Scenario1,2,5,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
130,dumb_model,dumb_simulation,Scenario1,2,5,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
131,dumb_model,dumb_simulation,Scenario1,2,6,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
132,dumb_model,dumb_simulation,Scenario1,2,6,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
133,dumb_model,dumb_simulation,Scenario1,2,6,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
134,dumb_model,dumb_simulation,Scenario1,2,6,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
135,dumb_model,dumb_simulation,Scenario1,2,6,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
136,dumb_model,dumb_simulation,Scenario1,2,7,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
137,dumb_model,dumb_simulation,Scenario1,2,7,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
138,dumb_model,dumb_simulation,Scenario1,2,7,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
139,dumb_model,dumb_simulation,Scenario1,2,7,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
140,dumb_model,dumb_simulation,Scenario1,2,7,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
141,dumb_model,dumb_simulation,Scenario1,2,8,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
142,dumb_model,dumb_simulation,Scenario1,2,8,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
143,dumb_model,dumb_simulation,Scenario1,2,8,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
144,dumb_model,dumb_simulation,Scenario1,2,8,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
145,dumb_model,dumb_simulation,Scenario1,2,8,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
146,dumb_model,dumb_simulation,Scenario1,2,9,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
147,dumb_model,dumb_simulation,Scenario1,2,9,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
148,dumb_model,dumb_simulation,Scenario1,2,9,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
149,dumb_model,dumb_simulation,Scenario1,2,9,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
150,dumb_model,dumb_simulation,Scenario1,2,9,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
151,dumb_model,dumb_simulation,Scenario1,3,0,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
152,dumb_model,dumb_simulation,Scenario1,3,0,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
153,dumb_model,dumb_simulation,Scenario1,3,0,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
154,dumb_model,dumb_simulation,Scenario1,3,0,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
155,dumb_model,dumb_simulation,Scenario1,3,0,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
156,dumb_model,dumb_simulation,Scenario1,3,1,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
157,dumb_model,dumb_simulation,Scenario1,3,1,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
158,dumb_model,dumb_simulation,Scenario1,3,1,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
159,dumb_model,dumb_simulation,Scenario1,3,1,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
160,dumb_model,dumb_simulation,Scenario1,3,1,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
161,dumb_model,dumb_simulation,Scenario1,3,2,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
162,dumb_model,dumb_simulation,Scenario1,3,2,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
163,dumb_model,dumb_simulation,Scenario1,3,2,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
164,dumb_model,dumb_simulation,Scenario1,3,2,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
165,dumb_model,dumb_simulation,Scenario1,3,2,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
166,dumb_model,dumb_simulation,Scenario1,3,3,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
167,dumb_model,dumb_simulation,Scenario1,3,3,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
168,dumb_model,dumb_simulation,Scenario1,3,3,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
169,dumb_model,dumb_simulation,Scenario1,3,3,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
170,dumb_model,dumb_simulation,Scenario1,3,3,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
171,dumb_model,dumb_simulation,Scenario1,3,4,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
172,dumb_model,dumb_simulation,Scenario1,3,4,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
173,dumb_model,dumb_simulation,Scenario1,3,4,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
174,dumb_model,dumb_simulation,Scenario1,3,4,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
175,dumb_model,dumb_simulation,Scenario1,3,4,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
176,dumb_model,dumb_simulation,Scenario1,3,5,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
177,dumb_model,dumb_simulation,Scenario1,3,5,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
178,dumb_model,dumb_simulation,Scenario1,3,5,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
179,dumb_model,dumb_simulation,Scenario1,3,5,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
180,dumb_model,dumb_simulation,Scenario1,3,5,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
181,dumb_model,dumb_simulation,Scenario1,3,6,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
182,dumb_model,dumb_simulation,Scenario1,3,6,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
183,dumb_model,dumb_simulation,Scenario1,3,6,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
184,dumb_model,dumb_simulation,Scenario1,3,6,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
185,dumb_model,dumb_simulation,Scenario1,3,6,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
186,dumb_model,dumb_simulation,Scenario1,3,7,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
187,dumb_model,dumb_simulation,Scenario1,3,7,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
188,dumb_model,dumb_simulation,Scenario1,3,7,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
189,dumb_model,dumb_simulation,Scenario1,3,7,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
190,dumb_model,dumb_simulation,Scenario1,3,7,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
191,dumb_model,dumb_simulation,Scenario1,3,8,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
192,dumb_model,dumb_simulation,Scenario1,3,8,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
193,dumb_model,dumb_simulation,Scenario1,3,8,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
194,dumb_model,dumb_simulation,Scenario1,3,8,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
195,dumb_model,dumb_simulation,Scenario1,3,8,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
196,dumb_model,dumb_simulation,Scenario1,3,9,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
197,dumb_model,dumb_simulation,Scenario1,3,9,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
198,dumb_model,dumb_simulation,Scenario1,3,9,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
199,dumb_model,dumb_simulation,Scenario1,3,9,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
200,dumb_model,dumb_simulation,Scenario1,3,9,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
201,dumb_model,dumb_simulation,Scenario1,4,0,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
202,dumb_model,dumb_simulation,Scenario1,4,0,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
203,dumb_model,dumb_simulation,Scenario1,4,0,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
204,dumb_model,dumb_simulation,Scenario1,4,0,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
205,dumb_model,dumb_simulation,Scenario1,4,0,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
206,dumb_model,dumb_simulation,Scenario1,4,1,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
207,dumb_model,dumb_simulation,Scenario1,4,1,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
208,dumb_model,dumb_simulation,Scenario1,4,1,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
209,dumb_model,dumb_simulation,Scenario1,4,1,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
210,dumb_model,dumb_simulation,Scenario1,4,1,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
211,dumb_model,dumb_simulation,Scenario1,4,2,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
212,dumb_model,dumb_simulation,Scenario1,4,2,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
213,dumb_model,dumb_simulation,Scenario1,4,2,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
214,dumb_model,dumb_simulation,Scenario1,4,2,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
215,dumb_model,dumb_simulation,Scenario1,4,2,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
216,dumb_model,dumb_simulation,Scenario1,4,3,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
217,dumb_model,dumb_simulation,Scenario1,4,3,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
218,dumb_model,dumb_simulation,Scenario1,4,3,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
219,dumb_model,dumb_simulation,Scenario1,4,3,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
220,dumb_model,dumb_simulation,Scenario1,4,3,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
221,dumb_model,dumb_simulation,Scenario1,4,4,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
222,dumb_model,dumb_simulation,Scenario1,4,4,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
223,dumb_model,dumb_simulation,Scenario1,4,4,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
224,dumb_model,dumb_simulation,Scenario1,4,4,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
225,dumb_model,dumb_simulation,Scenario1,4,4,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
226,dumb_model,dumb_simulation,Scenario1,4,5,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
227,dumb_model,dumb_simulation,Scenario1,4,5,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
228,dumb_model,dumb_simulation,Scenario1,4,5,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
229,dumb_model,dumb_simulation,Scenario1,4,5,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
230,dumb_model,dumb_simulation,Scenario1,4,5,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
231,dumb_model,dumb_simulation,Scenario1,4,6,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
232,dumb_model,dumb_simulation,Scenario1,4,6,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
233,dumb_model,dumb_simulation,Scenario1,4,6,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
234,dumb_model,dumb_simulation,Scenario1,4,6,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
235,dumb_model,dumb_simulation,Scenario1,4,6,2020-02-12T13:15,Funny_Bug_4,0.9677509559472635,2
236,dumb_model,dumb_simulation,Scenario1,4,7,2020-02-12T13:15,Funny_Bug_0,1.0228254808850838,2
237,dumb_model,dumb_simulation,Scenario1,4,7,2020-02-12T13:15,Funny_Bug_1,1.0533484150265215,3
238,dumb_model,dumb_simulation,Scenario1,4,7,2020-02-12T13:15,Funny_Bug_2,1.3643360805812441,7
239,dumb_model,dumb_simulation,Scenario1,4,7,2020-02-12T13:15,Funny_Bug_3,0.9781468511404876,5
