index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
102,dumb_model,dumb_simulation,Scenario1,2,0,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
103,dumb_model,dumb_simulation,Scenario1,2,0,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
104,dumb_model,dumb_simulation,Scenario1,2,0,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
105,dumb_model,dumb_simulation,Scenario1,2,0,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
106,dumb_model,dumb_simulation,Scenario1,2,1,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
107,dumb_model,dumb_simulation,Scenario1,2,1,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
108,dumb_model,dumb_simulation,Scenario1,2,1,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
109,dumb_model,dumb_simulation,Scenario1,2,1,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
110,dumb_model,dumb_simulation,Scenario1,2,1,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
111,dumb_model,dumb_simulation,Scenario1,2,2,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
112,dumb_model,dumb_simulation,Scenario1,2,2,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
113,dumb_model,dumb_simulation,Scenario1,2,2,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
114,dumb_model,dumb_simulation,Scenario1,2,2,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
115,dumb_model,dumb_simulation,Scenario1,2,2,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
116,dumb_model,dumb_simulation,Scenario1,2,3,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
117,dumb_model,dumb_simulation,Scenario1,2,3,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
118,dumb_model,dumb_simulation,Scenario1,2,3,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
119,dumb_model,dumb_simulation,Scenario1,2,3,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
120,dumb_model,dumb_simulation,Scenario1,2,3,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
121,dumb_model,dumb_simulation,Scenario1,2,4,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
122,dumb_model,dumb_simulation,Scenario1,2,4,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
123,dumb_model,dumb_simulation,Scenario1,2,4,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
124,dumb_model,dumb_simulation,Scenario1,2,4,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
125,dumb_model,dumb_simulation,Scenario1,2,4,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
126,dumb_model,dumb_simulation,Scenario1,2,5,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
127,dumb_model,dumb_simulation,Scenario1,2,5,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
128,dumb_model,dumb_simulation,Scenario1,2,5,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
129,dumb_model,dumb_simulation,Scenario1,2,5,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
130,dumb_model,dumb_simulation,Scenario1,2,5,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
131,dumb_model,dumb_simulation,Scenario1,2,6,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
132,dumb_model,dumb_simulation,Scenario1,2,6,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
133,dumb_model,dumb_simulation,Scenario1,2,6,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
134,dumb_model,dumb_simulation,Scenario1,2,6,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
135,dumb_model,dumb_simulation,Scenario1,2,6,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
136,dumb_model,dumb_simulation,Scenario1,2,7,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
137,dumb_model,dumb_simulation,Scenario1,2,7,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
138,dumb_model,dumb_simulation,Scenario1,2,7,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
139,dumb_model,dumb_simulation,Scenario1,2,7,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
140,dumb_model,dumb_simulation,Scenario1,2,7,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
141,dumb_model,dumb_simulation,Scenario1,2,8,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
142,dumb_model,dumb_simulation,Scenario1,2,8,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
143,dumb_model,dumb_simulation,Scenario1,2,8,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
144,dumb_model,dumb_simulation,Scenario1,2,8,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
145,dumb_model,dumb_simulation,Scenario1,2,8,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
146,dumb_model,dumb_simulation,Scenario1,2,9,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
147,dumb_model,dumb_simulation,Scenario1,2,9,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
148,dumb_model,dumb_simulation,Scenario1,2,9,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
149,dumb_model,dumb_simulation,Scenario1,2,9,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
150,dumb_model,dumb_simulation,Scenario1,2,9,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
151,dumb_model,dumb_simulation,Scenario1,3,0,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
152,dumb_model,dumb_simulation,Scenario1,3,0,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
153,dumb_model,dumb_simulation,Scenario1,3,0,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
154,dumb_model,dumb_simulation,Scenario1,3,0,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
155,dumb_model,dumb_simulation,Scenario1,3,0,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
156,dumb_model,dumb_simulation,Scenario1,3,1,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
157,dumb_model,dumb_simulation,Scenario1,3,1,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
158,dumb_model,dumb_simulation,Scenario1,3,1,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
159,dumb_model,dumb_simulation,Scenario1,3,1,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
160,dumb_model,dumb_simulation,Scenario1,3,1,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
161,dumb_model,dumb_simulation,Scenario1,3,2,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
162,dumb_model,dumb_simulation,Scenario1,3,2,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
163,dumb_model,dumb_simulation,Scenario1,3,2,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
164,dumb_model,dumb_simulation,Scenario1,3,2,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
165,dumb_model,dumb_simulation,Scenario1,3,2,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
166,dumb_model,dumb_simulation,Scenario1,3,3,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
167,dumb_model,dumb_simulation,Scenario1,3,3,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
168,dumb_model,dumb_simulation,Scenario1,3,3,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
169,dumb_model,dumb_simulation,Scenario1,3,3,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
170,dumb_model,dumb_simulation,Scenario1,3,3,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
171,dumb_model,dumb_simulation,Scenario1,3,4,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
172,dumb_model,dumb_simulation,Scenario1,3,4,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
173,dumb_model,dumb_simulation,Scenario1,3,4,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
174,dumb_model,dumb_simulation,Scenario1,3,4,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
175,dumb_model,dumb_simulation,Scenario1,3,4,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
176,dumb_model,dumb_simulation,Scenario1,3,5,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
177,dumb_model,dumb_simulation,Scenario1,3,5,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
178,dumb_model,dumb_simulation,Scenario1,3,5,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
179,dumb_model,dumb_simulation,Scenario1,3,5,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
180,dumb_model,dumb_simulation,Scenario1,3,5,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
181,dumb_model,dumb_simulation,Scenario1,3,6,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
182,dumb_model,dumb_simulation,Scenario1,3,6,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
183,dumb_model,dumb_simulation,Scenario1,3,6,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
184,dumb_model,dumb_simulation,Scenario1,3,6,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
185,dumb_model,dumb_simulation,Scenario1,3,6,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
186,dumb_model,dumb_simulation,Scenario1,3,7,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
187,dumb_model,dumb_simulation,Scenario1,3,7,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
188,dumb_model,dumb_simulation,Scenario1,3,7,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
189,dumb_model,dumb_simulation,Scenario1,3,7,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
190,dumb_model,dumb_simulation,Scenario1,3,7,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
191,dumb_model,dumb_simulation,Scenario1,3,8,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
192,dumb_model,dumb_simulation,Scenario1,3,8,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
193,dumb_model,dumb_simulation,Scenario1,3,8,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
194,dumb_model,dumb_simulation,Scenario1,3,8,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
195,dumb_model,dumb_simulation,Scenario1,3,8,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
196,dumb_model,dumb_simulation,Scenario1,3,9,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
197,dumb_model,dumb_simulation,Scenario1,3,9,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
198,dumb_model,dumb_simulation,Scenario1,3,9,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
199,dumb_model,dumb_simulation,Scenario1,3,9,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
200,dumb_model,dumb_simulation,Scenario1,3,9,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
201,dumb_model,dumb_simulation,Scenario1,4,0,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
202,dumb_model,dumb_simulation,Scenario1,4,0,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
203,dumb_model,dumb_simulation,Scenario1,4,0,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
204,dumb_model,dumb_simulation,Scenario1,4,0,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
205,dumb_model,dumb_simulation,Scenario1,4,0,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
206,dumb_model,dumb_simulation,Scenario1,4,1,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
207,dumb_model,dumb_simulation,Scenario1,4,1,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
208,dumb_model,dumb_simulation,Scenario1,4,1,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
209,dumb_model,dumb_simulation,Scenario1,4,1,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
210,dumb_model,dumb_simulation,Scenario1,4,1,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
211,dumb_model,dumb_simulation,Scenario1,4,2,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
212,dumb_model,dumb_simulation,Scenario1,4,2,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
213,dumb_model,dumb_simulation,Scenario1,4,2,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
214,dumb_model,dumb_simulation,Scenario1,4,2,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
215,dumb_model,dumb_simulation,Scenario1,4,2,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
216,dumb_model,dumb_simulation,Scenario1,4,3,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
217,dumb_model,dumb_simulation,Scenario1,4,3,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
218,dumb_model,dumb_simulation,Scenario1,4,3,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
219,dumb_model,dumb_simulation,Scenario1,4,3,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
220,dumb_model,dumb_simulation,Scenario1,4,3,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
221,dumb_model,dumb_simulation,Scenario1,4,4,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
222,dumb_model,dumb_simulation,Scenario1,4,4,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
223,dumb_model,dumb_simulation,Scenario1,4,4,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
224,dumb_model,dumb_simulation,Scenario1,4,4,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
225,dumb_model,dumb_simulation,Scenario1,4,4,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
226,dumb_model,dumb_simulation,Scenario1,4,5,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
227,dumb_model,dumb_simulation,Scenario1,4,5,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
228,dumb_model,dumb_simulation,Scenario1,4,5,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
229,dumb_model,dumb_simulation,Scenario1,4,5,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
230,dumb_model,dumb_simulation,Scenario1,4,5,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
231,dumb_model,dumb_simulation,Scenario1,4,6,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
232,dumb_model,dumb_simulation,Scenario1,4,6,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
233,dumb_model,dumb_simulation,Scenario1,4,6,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
234,dumb_model,dumb_simulation,Scenario1,4,6,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
235,dumb_model,dumb_simulation,Scenario1,4,6,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
236,dumb_model,dumb_simulation,Scenario1,4,7,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
237,dumb_model,dumb_simulation,Scenario1,4,7,2019-11-25T17:21,Funny_Bug_1,0.718685269194421,4
238,dumb_model,dumb_simulation,Scenario1,4,7,2019-11-25T17:21,Funny_Bug_2,0.8862788482018624,2
239,dumb_model,dumb_simulation,Scenario1,4,7,2019-11-25T17:21,Funny_Bug_3,0.8235696883657981,2
240,dumb_model,dumb_simulation,Scenario1,4,7,2019-11-25T17:21,Funny_Bug_4,1.0183991718424676,4
241,dumb_model,dumb_simulation,Scenario1,4,8,2019-11-25T17:21,Funny_Bug_0,1.086293120016721,0
