index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
161,dumb_model,dumb_simulation,Scenario1,3,2,2020-04-08T09:57,Funny_Bug_0,0.9077293889441118,3
162,dumb_model,dumb_simulation,Scenario1,3,2,2020-04-08T09:57,Funny_Bug_1,0.8505046943450081,2
163,dumb_model,dumb_simulation,Scenario1,3,2,2020-04-08T09:57,Funny_Bug_2,1.110542378815899,4
164,dumb_model,dumb_simulation,Scenario1,3,2,2020-04-08T09:57,Funny_Bug_3,0.7492751399024273,7
165,dumb_model,dumb_simulation,Scenario1,3,2,2020-04-08T09:57,Funny_Bug_4,0.6579728817680341,3
166,dumb_model,dumb_simulation,Scenario1,3,3,2020-04-08T09:57,Funny_Bug_0,0.9077293889441118,3
167,dumb_model,dumb_simulation,Scenario1,3,3,2020-04-08T09:57,Funny_Bug_1,0.8505046943450081,2
168,dumb_model,dumb_simulation,Scenario1,3,3,2020-04-08T09:57,Funny_Bug_2,1.110542378815899,4
169,dumb_model,dumb_simulation,Scenario1,3,3,2020-04-08T09:57,Funny_Bug_3,0.7492751399024273,7
170,dumb_model,dumb_simulation,Scenario1,3,3,2020-04-08T09:57,Funny_Bug_4,0.6579728817680341,3
171,dumb_model,dumb_simulation,Scenario1,3,4,2020-04-08T09:57,Funny_Bug_0,0.9077293889441118,3
172,dumb_model,dumb_simulation,Scenario1,3,4,2020-04-08T09:57,Funny_Bug_1,0.8505046943450081,2
173,dumb_model,dumb_simulation,Scenario1,3,4,2020-04-08T09:57,Funny_Bug_2,1.110542378815899,4
174,dumb_model,dumb_simulation,Scenario1,3,4,2020-04-08T09:57,Funny_Bug_3,0.7492751399024273,7
175,dumb_model,dumb_simulation,Scenario1,3,4,2020-04-08T09:57,Funny_Bug_4,0.6579728817680341,3
176,dumb_model,dumb_simulation,Scenario1,3,5,2020-04-08T09:57,Funny_Bug_0,0.9077293889441118,3
177,dumb_model,dumb_simulation,Scenario1,3,5,2020-04-08T09:57,Funny_Bug_1,0.8505046943450081,2
178,dumb_model,dumb_simulation,Scenario1,3,5,2020-04-08T09:57,Funny_Bug_2,1.110542378815899,4
179,dumb_model,dumb_simulation,Scenario1,3,5,2020-04-08T09:57,Funny_Bug_3,0.7492751399024273,7
180,dumb_model,dumb_simulation,Scenario1,3,5,2020-04-08T09:57,Funny_Bug_4,0.6579728817680341,3
181,dumb_model,dumb_simulation,Scenario1,3,6,2020-04-08T09:57,Funny_Bug_0,0.9077293889441118,3
182,dumb_model,dumb_simulation,Scenario1,3,6,2020-04-08T09:57,Funny_Bug_1,0.8505046943450081,2
183,dumb_model,dumb_simulation,Scenario1,3,6,2020-04-08T09:57,Funny_Bug_2,1.110542378815899,4
184,dumb_model,dumb_simulation,Scenario1,3,6,2020-04-08T09:57,Funny_Bug_3,0.7492751399024273,7
185,dumb_model,dumb_simulation,Scenario1,3,6,2020-04-08T09:57,Funny_Bug_4,0.6579728817680341,3
186,dumb_model,dumb_simulation,Scenario1,3,7,2020-04-08T09:57,Funny_Bug_0,0.9077293889441118,3
187,dumb_model,dumb_simulation,Scenario1,3,7,2020-04-08T09:57,Funny_Bug_1,0.8505046943450081,2
188,dumb_model,dumb_simulation,Scenario1,3,7,2020-04-08T09:57,Funny_Bug_2,1.110542378815899,4
189,dumb_model,dumb_simulation,Scenario1,3,7,2020-04-08T09:57,Funny_Bug_3,0.7492751399024273,7
190,dumb_model,dumb_simulation,Scenario1,3,7,2020-04-08T09:57,Funny_Bug_4,0.6579728817680341,3
191,dumb_model,dumb_simulation,Scenario1,3,8,2020-04-08T09:57,Funny_Bug_0,0.9077293889441118,3
192,dumb_model,dumb_simulation,Scenario1,3,8,2020-04-08T09:57,Funny_Bug_1,0.8505046943450081,2
193,dumb_model,dumb_simulation,Scenario1,3,8,2020-04-08T09:57,Funny_Bug_2,1.110542378815899,4
194,dumb_model,dumb_simulation,Scenario1,3,8,2020-04-08T09:57,Funny_Bug_3,0.7492751399024273,7
195,dumb_model,dumb_simulation,Scenario1,3,8,2020-04-08T09:57,Funny_Bug_4,0.6579728817680341,3
196,dumb_model,dumb_simulation,Scenario1,3,9,2020-04-08T09:57,Funny_Bug_0,0.9077293889441118,3
197,dumb_model,dumb_simulation,Scenario1,3,9,2020-04-08T09:57,Funny_Bug_1,0.8505046943450081,2
198,dumb_model,dumb_simulation,Scenario1,3,9,2020-04-08T09:57,Funny_Bug_2,1.110542378815899,4
199,dumb_model,dumb_simulation,Scenario1,3,9,2020-04-08T09:57,Funny_Bug_3,0.7492751399024273,7
200,dumb_model,dumb_simulation,Scenario1,3,9,2020-04-08T09:57,Funny_Bug_4,0.6579728817680341,3
201,dumb_model,dumb_simulation,Scenario1,4,0,2020-04-08T09:57,Funny_Bug_0,0.9077293889441118,3
202,dumb_model,dumb_simulation,Scenario1,4,0,2020-04-08T09:57,Funny_Bug_1,0.8505046943450081,2
203,dumb_model,dumb_simulation,Scenario1,4,0,2020-04-08T09:57,Funny_Bug_2,1.110542378815899,4
204,dumb_model,dumb_simulation,Scenario1,4,0,2020-04-08T09:57,Funny_Bug_3,0.7492751399024273,7
205,dumb_model,dumb_simulation,Scenario1,4,0,2020-04-08T09:57,Funny_Bug_4,0.6579728817680341,3
206,dumb_model,dumb_simulation,Scenario1,4,1,2020-04-08T09:57,Funny_Bug_0,0.9077293889441118,3
207,dumb_model,dumb_simulation,Scenario1,4,1,2020-04-08T09:57,Funny_Bug_1,0.8505046943450081,2
208,dumb_model,dumb_simulation,Scenario1,4,1,2020-04-08T09:57,Funny_Bug_2,1.110542378815899,4
209,dumb_model,dumb_simulation,Scenario1,4,1,2020-04-08T09:57,Funny_Bug_3,0.7492751399024273,7
210,dumb_model,dumb_simulation,Scenario1,4,1,2020-04-08T09:57,Funny_Bug_4,0.6579728817680341,3
211,dumb_model,dumb_simulation,Scenario1,4,2,2020-04-08T09:57,Funny_Bug_0,0.9077293889441118,3
212,dumb_model,dumb_simulation,Scenario1,4,2,2020-04-08T09:57,Funny_Bug_1,0.8505046943450081,2
213,dumb_model,dumb_simulation,Scenario1,4,2,2020-04-08T09:57,Funny_Bug_2,1.110542378815899,4
214,dumb_model,dumb_simulation,Scenario1,4,2,2020-04-08T09:57,Funny_Bug_3,0.7492751399024273,7
215,dumb_model,dumb_simulation,Scenario1,4,2,2020-04-08T09:57,Funny_Bug_4,0.6579728817680341,3
216,dumb_model,dumb_simulation,Scenario1,4,3,2020-04-08T09:57,Funny_Bug_0,0.9077293889441118,3
217,dumb_model,dumb_simulation,Scenario1,4,3,2020-04-08T09:57,Funny_Bug_1,0.8505046943450081,2
218,dumb_model,dumb_simulation,Scenario1,4,3,2020-04-08T09:57,Funny_Bug_2,1.110542378815899,4
219,dumb_model,dumb_simulation,Scenario1,4,3,2020-04-08T09:57,Funny_Bug_3,0.7492751399024273,7
220,dumb_model,dumb_simulation,Scenario1,4,3,2020-04-08T09:57,Funny_Bug_4,0.6579728817680341,3
221,dumb_model,dumb_simulation,Scenario1,4,4,2020-04-08T09:57,Funny_Bug_0,0.9077293889441118,3
222,dumb_model,dumb_simulation,Scenario1,4,4,2020-04-08T09:57,Funny_Bug_1,0.8505046943450081,2
223,dumb_model,dumb_simulation,Scenario1,4,4,2020-04-08T09:57,Funny_Bug_2,1.110542378815899,4
224,dumb_model,dumb_simulation,Scenario1,4,4,2020-04-08T09:57,Funny_Bug_3,0.7492751399024273,7
225,dumb_model,dumb_simulation,Scenario1,4,4,2020-04-08T09:57,Funny_Bug_4,0.6579728817680341,3
226,dumb_model,dumb_simulation,Scenario1,4,5,2020-04-08T09:57,Funny_Bug_0,0.9077293889441118,3
227,dumb_model,dumb_simulation,Scenario1,4,5,2020-04-08T09:57,Funny_Bug_1,0.8505046943450081,2
228,dumb_model,dumb_simulation,Scenario1,4,5,2020-04-08T09:57,Funny_Bug_2,1.110542378815899,4
229,dumb_model,dumb_simulation,Scenario1,4,5,2020-04-08T09:57,Funny_Bug_3,0.7492751399024273,7
230,dumb_model,dumb_simulation,Scenario1,4,5,2020-04-08T09:57,Funny_Bug_4,0.6579728817680341,3
231,dumb_model,dumb_simulation,Scenario1,4,6,2020-04-08T09:57,Funny_Bug_0,0.9077293889441118,3
232,dumb_model,dumb_simulation,Scenario1,4,6,2020-04-08T09:57,Funny_Bug_1,0.8505046943450081,2
233,dumb_model,dumb_simulation,Scenario1,4,6,2020-04-08T09:57,Funny_Bug_2,1.110542378815899,4
234,dumb_model,dumb_simulation,Scenario1,4,6,2020-04-08T09:57,Funny_Bug_3,0.7492751399024273,7
235,dumb_model,dumb_simulation,Scenario1,4,6,2020-04-08T09:57,Funny_Bug_4,0.6579728817680341,3
236,dumb_model,dumb_simulation,Scenario1,4,7,2020-04-08T09:57,Funny_Bug_0,0.9077293889441118,3
237,dumb_model,dumb_simulation,Scenario1,4,7,2020-04-08T09:57,Funny_Bug_1,0.8505046943450081,2
238,dumb_model,dumb_simulation,Scenario1,4,7,2020-04-08T09:57,Funny_Bug_2,1.110542378815899,4
239,dumb_model,dumb_simulation,Scenario1,4,7,2020-04-08T09:57,Funny_Bug_3,0.7492751399024273,7
240,dumb_model,dumb_simulation,Scenario1,4,7,2020-04-08T09:57,Funny_Bug_4,0.6579728817680341,3
