index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
33,dumb_model,dumb_simulation,Scenario1,0,6,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
34,dumb_model,dumb_simulation,Scenario1,0,6,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
35,dumb_model,dumb_simulation,Scenario1,0,6,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
36,dumb_model,dumb_simulation,Scenario1,0,7,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
37,dumb_model,dumb_simulation,Scenario1,0,7,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
38,dumb_model,dumb_simulation,Scenario1,0,7,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
39,dumb_model,dumb_simulation,Scenario1,0,7,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
40,dumb_model,dumb_simulation,Scenario1,0,7,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
41,dumb_model,dumb_simulation,Scenario1,0,8,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
42,dumb_model,dumb_simulation,Scenario1,0,8,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
43,dumb_model,dumb_simulation,Scenario1,0,8,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
44,dumb_model,dumb_simulation,Scenario1,0,8,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
45,dumb_model,dumb_simulation,Scenario1,0,8,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
46,dumb_model,dumb_simulation,Scenario1,0,9,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
47,dumb_model,dumb_simulation,Scenario1,0,9,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
48,dumb_model,dumb_simulation,Scenario1,0,9,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
49,dumb_model,dumb_simulation,Scenario1,0,9,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
50,dumb_model,dumb_simulation,Scenario1,0,9,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
51,dumb_model,dumb_simulation,Scenario1,1,0,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
52,dumb_model,dumb_simulation,Scenario1,1,0,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
53,dumb_model,dumb_simulation,Scenario1,1,0,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
54,dumb_model,dumb_simulation,Scenario1,1,0,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
55,dumb_model,dumb_simulation,Scenario1,1,0,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
56,dumb_model,dumb_simulation,Scenario1,1,1,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
57,dumb_model,dumb_simulation,Scenario1,1,1,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
58,dumb_model,dumb_simulation,Scenario1,1,1,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
59,dumb_model,dumb_simulation,Scenario1,1,1,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
60,dumb_model,dumb_simulation,Scenario1,1,1,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
61,dumb_model,dumb_simulation,Scenario1,1,2,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
62,dumb_model,dumb_simulation,Scenario1,1,2,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
63,dumb_model,dumb_simulation,Scenario1,1,2,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
64,dumb_model,dumb_simulation,Scenario1,1,2,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
65,dumb_model,dumb_simulation,Scenario1,1,2,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
66,dumb_model,dumb_simulation,Scenario1,1,3,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
67,dumb_model,dumb_simulation,Scenario1,1,3,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
68,dumb_model,dumb_simulation,Scenario1,1,3,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
69,dumb_model,dumb_simulation,Scenario1,1,3,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
70,dumb_model,dumb_simulation,Scenario1,1,3,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
71,dumb_model,dumb_simulation,Scenario1,1,4,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
72,dumb_model,dumb_simulation,Scenario1,1,4,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
73,dumb_model,dumb_simulation,Scenario1,1,4,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
74,dumb_model,dumb_simulation,Scenario1,1,4,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
75,dumb_model,dumb_simulation,Scenario1,1,4,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
76,dumb_model,dumb_simulation,Scenario1,1,5,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
77,dumb_model,dumb_simulation,Scenario1,1,5,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
78,dumb_model,dumb_simulation,Scenario1,1,5,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
79,dumb_model,dumb_simulation,Scenario1,1,5,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
80,dumb_model,dumb_simulation,Scenario1,1,5,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
81,dumb_model,dumb_simulation,Scenario1,1,6,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
82,dumb_model,dumb_simulation,Scenario1,1,6,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
83,dumb_model,dumb_simulation,Scenario1,1,6,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
84,dumb_model,dumb_simulation,Scenario1,1,6,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
85,dumb_model,dumb_simulation,Scenario1,1,6,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
86,dumb_model,dumb_simulation,Scenario1,1,7,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
87,dumb_model,dumb_simulation,Scenario1,1,7,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
88,dumb_model,dumb_simulation,Scenario1,1,7,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
89,dumb_model,dumb_simulation,Scenario1,1,7,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
90,dumb_model,dumb_simulation,Scenario1,1,7,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
91,dumb_model,dumb_simulation,Scenario1,1,8,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
92,dumb_model,dumb_simulation,Scenario1,1,8,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
93,dumb_model,dumb_simulation,Scenario1,1,8,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
94,dumb_model,dumb_simulation,Scenario1,1,8,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
95,dumb_model,dumb_simulation,Scenario1,1,8,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
96,dumb_model,dumb_simulation,Scenario1,1,9,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
97,dumb_model,dumb_simulation,Scenario1,1,9,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
98,dumb_model,dumb_simulation,Scenario1,1,9,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
99,dumb_model,dumb_simulation,Scenario1,1,9,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
100,dumb_model,dumb_simulation,Scenario1,1,9,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
101,dumb_model,dumb_simulation,Scenario1,2,0,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
102,dumb_model,dumb_simulation,Scenario1,2,0,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
103,dumb_model,dumb_simulation,Scenario1,2,0,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
104,dumb_model,dumb_simulation,Scenario1,2,0,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
105,dumb_model,dumb_simulation,Scenario1,2,0,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
106,dumb_model,dumb_simulation,Scenario1,2,1,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
107,dumb_model,dumb_simulation,Scenario1,2,1,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
108,dumb_model,dumb_simulation,Scenario1,2,1,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
109,dumb_model,dumb_simulation,Scenario1,2,1,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
110,dumb_model,dumb_simulation,Scenario1,2,1,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
111,dumb_model,dumb_simulation,Scenario1,2,2,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
112,dumb_model,dumb_simulation,Scenario1,2,2,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
113,dumb_model,dumb_simulation,Scenario1,2,2,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
114,dumb_model,dumb_simulation,Scenario1,2,2,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
115,dumb_model,dumb_simulation,Scenario1,2,2,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
116,dumb_model,dumb_simulation,Scenario1,2,3,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
117,dumb_model,dumb_simulation,Scenario1,2,3,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
118,dumb_model,dumb_simulation,Scenario1,2,3,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
119,dumb_model,dumb_simulation,Scenario1,2,3,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
120,dumb_model,dumb_simulation,Scenario1,2,3,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
121,dumb_model,dumb_simulation,Scenario1,2,4,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
122,dumb_model,dumb_simulation,Scenario1,2,4,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
123,dumb_model,dumb_simulation,Scenario1,2,4,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
124,dumb_model,dumb_simulation,Scenario1,2,4,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
125,dumb_model,dumb_simulation,Scenario1,2,4,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
126,dumb_model,dumb_simulation,Scenario1,2,5,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
127,dumb_model,dumb_simulation,Scenario1,2,5,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
128,dumb_model,dumb_simulation,Scenario1,2,5,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
129,dumb_model,dumb_simulation,Scenario1,2,5,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
130,dumb_model,dumb_simulation,Scenario1,2,5,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
131,dumb_model,dumb_simulation,Scenario1,2,6,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
132,dumb_model,dumb_simulation,Scenario1,2,6,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
133,dumb_model,dumb_simulation,Scenario1,2,6,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
134,dumb_model,dumb_simulation,Scenario1,2,6,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
135,dumb_model,dumb_simulation,Scenario1,2,6,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
136,dumb_model,dumb_simulation,Scenario1,2,7,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
137,dumb_model,dumb_simulation,Scenario1,2,7,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
138,dumb_model,dumb_simulation,Scenario1,2,7,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
139,dumb_model,dumb_simulation,Scenario1,2,7,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
140,dumb_model,dumb_simulation,Scenario1,2,7,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
141,dumb_model,dumb_simulation,Scenario1,2,8,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
142,dumb_model,dumb_simulation,Scenario1,2,8,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
143,dumb_model,dumb_simulation,Scenario1,2,8,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
144,dumb_model,dumb_simulation,Scenario1,2,8,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
145,dumb_model,dumb_simulation,Scenario1,2,8,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
146,dumb_model,dumb_simulation,Scenario1,2,9,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
147,dumb_model,dumb_simulation,Scenario1,2,9,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
148,dumb_model,dumb_simulation,Scenario1,2,9,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
149,dumb_model,dumb_simulation,Scenario1,2,9,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
150,dumb_model,dumb_simulation,Scenario1,2,9,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
151,dumb_model,dumb_simulation,Scenario1,3,0,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
152,dumb_model,dumb_simulation,Scenario1,3,0,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
153,dumb_model,dumb_simulation,Scenario1,3,0,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
154,dumb_model,dumb_simulation,Scenario1,3,0,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
155,dumb_model,dumb_simulation,Scenario1,3,0,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
156,dumb_model,dumb_simulation,Scenario1,3,1,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
157,dumb_model,dumb_simulation,Scenario1,3,1,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
158,dumb_model,dumb_simulation,Scenario1,3,1,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
159,dumb_model,dumb_simulation,Scenario1,3,1,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
160,dumb_model,dumb_simulation,Scenario1,3,1,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
161,dumb_model,dumb_simulation,Scenario1,3,2,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
162,dumb_model,dumb_simulation,Scenario1,3,2,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
163,dumb_model,dumb_simulation,Scenario1,3,2,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
164,dumb_model,dumb_simulation,Scenario1,3,2,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
165,dumb_model,dumb_simulation,Scenario1,3,2,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
166,dumb_model,dumb_simulation,Scenario1,3,3,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
167,dumb_model,dumb_simulation,Scenario1,3,3,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
168,dumb_model,dumb_simulation,Scenario1,3,3,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
169,dumb_model,dumb_simulation,Scenario1,3,3,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
170,dumb_model,dumb_simulation,Scenario1,3,3,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
171,dumb_model,dumb_simulation,Scenario1,3,4,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
172,dumb_model,dumb_simulation,Scenario1,3,4,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
173,dumb_model,dumb_simulation,Scenario1,3,4,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
174,dumb_model,dumb_simulation,Scenario1,3,4,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
175,dumb_model,dumb_simulation,Scenario1,3,4,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
176,dumb_model,dumb_simulation,Scenario1,3,5,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
177,dumb_model,dumb_simulation,Scenario1,3,5,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
178,dumb_model,dumb_simulation,Scenario1,3,5,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
179,dumb_model,dumb_simulation,Scenario1,3,5,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
180,dumb_model,dumb_simulation,Scenario1,3,5,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
181,dumb_model,dumb_simulation,Scenario1,3,6,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
182,dumb_model,dumb_simulation,Scenario1,3,6,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
183,dumb_model,dumb_simulation,Scenario1,3,6,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
184,dumb_model,dumb_simulation,Scenario1,3,6,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
185,dumb_model,dumb_simulation,Scenario1,3,6,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
186,dumb_model,dumb_simulation,Scenario1,3,7,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
187,dumb_model,dumb_simulation,Scenario1,3,7,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
188,dumb_model,dumb_simulation,Scenario1,3,7,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
189,dumb_model,dumb_simulation,Scenario1,3,7,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
190,dumb_model,dumb_simulation,Scenario1,3,7,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
191,dumb_model,dumb_simulation,Scenario1,3,8,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
192,dumb_model,dumb_simulation,Scenario1,3,8,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
193,dumb_model,dumb_simulation,Scenario1,3,8,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
194,dumb_model,dumb_simulation,Scenario1,3,8,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
195,dumb_model,dumb_simulation,Scenario1,3,8,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
196,dumb_model,dumb_simulation,Scenario1,3,9,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
197,dumb_model,dumb_simulation,Scenario1,3,9,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
198,dumb_model,dumb_simulation,Scenario1,3,9,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
199,dumb_model,dumb_simulation,Scenario1,3,9,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
200,dumb_model,dumb_simulation,Scenario1,3,9,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
201,dumb_model,dumb_simulation,Scenario1,4,0,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
202,dumb_model,dumb_simulation,Scenario1,4,0,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
203,dumb_model,dumb_simulation,Scenario1,4,0,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
204,dumb_model,dumb_simulation,Scenario1,4,0,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
205,dumb_model,dumb_simulation,Scenario1,4,0,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
206,dumb_model,dumb_simulation,Scenario1,4,1,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
207,dumb_model,dumb_simulation,Scenario1,4,1,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
208,dumb_model,dumb_simulation,Scenario1,4,1,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
209,dumb_model,dumb_simulation,Scenario1,4,1,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
210,dumb_model,dumb_simulation,Scenario1,4,1,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
211,dumb_model,dumb_simulation,Scenario1,4,2,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
212,dumb_model,dumb_simulation,Scenario1,4,2,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
213,dumb_model,dumb_simulation,Scenario1,4,2,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
214,dumb_model,dumb_simulation,Scenario1,4,2,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
215,dumb_model,dumb_simulation,Scenario1,4,2,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
216,dumb_model,dumb_simulation,Scenario1,4,3,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
217,dumb_model,dumb_simulation,Scenario1,4,3,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
218,dumb_model,dumb_simulation,Scenario1,4,3,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
219,dumb_model,dumb_simulation,Scenario1,4,3,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
220,dumb_model,dumb_simulation,Scenario1,4,3,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
221,dumb_model,dumb_simulation,Scenario1,4,4,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
222,dumb_model,dumb_simulation,Scenario1,4,4,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
223,dumb_model,dumb_simulation,Scenario1,4,4,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
224,dumb_model,dumb_simulation,Scenario1,4,4,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
225,dumb_model,dumb_simulation,Scenario1,4,4,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
226,dumb_model,dumb_simulation,Scenario1,4,5,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
227,dumb_model,dumb_simulation,Scenario1,4,5,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
228,dumb_model,dumb_simulation,Scenario1,4,5,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
229,dumb_model,dumb_simulation,Scenario1,4,5,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
230,dumb_model,dumb_simulation,Scenario1,4,5,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
231,dumb_model,dumb_simulation,Scenario1,4,6,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
232,dumb_model,dumb_simulation,Scenario1,4,6,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
233,dumb_model,dumb_simulation,Scenario1,4,6,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
234,dumb_model,dumb_simulation,Scenario1,4,6,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
235,dumb_model,dumb_simulation,Scenario1,4,6,2019-11-25T17:20,Funny_Bug_4,0.6620982604034551,2
236,dumb_model,dumb_simulation,Scenario1,4,7,2019-11-25T17:20,Funny_Bug_0,0.9059239023972548,2
237,dumb_model,dumb_simulation,Scenario1,4,7,2019-11-25T17:20,Funny_Bug_1,0.9704559734454308,3
238,dumb_model,dumb_simulation,Scenario1,4,7,2019-11-25T17:20,Funny_Bug_2,1.0385170747144337,4
239,dumb_model,dumb_simulation,Scenario1,4,7,2019-11-25T17:20,Funny_Bug_3,0.7687197377681558,4
