index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
62,dumb_model,dumb_simulation,Scenario1,1,2,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
63,dumb_model,dumb_simulation,Scenario1,1,2,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
64,dumb_model,dumb_simulation,Scenario1,1,2,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
65,dumb_model,dumb_simulation,Scenario1,1,2,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
66,dumb_model,dumb_simulation,Scenario1,1,3,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
67,dumb_model,dumb_simulation,Scenario1,1,3,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
68,dumb_model,dumb_simulation,Scenario1,1,3,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
69,dumb_model,dumb_simulation,Scenario1,1,3,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
70,dumb_model,dumb_simulation,Scenario1,1,3,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
71,dumb_model,dumb_simulation,Scenario1,1,4,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
72,dumb_model,dumb_simulation,Scenario1,1,4,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
73,dumb_model,dumb_simulation,Scenario1,1,4,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
74,dumb_model,dumb_simulation,Scenario1,1,4,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
75,dumb_model,dumb_simulation,Scenario1,1,4,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
76,dumb_model,dumb_simulation,Scenario1,1,5,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
77,dumb_model,dumb_simulation,Scenario1,1,5,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
78,dumb_model,dumb_simulation,Scenario1,1,5,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
79,dumb_model,dumb_simulation,Scenario1,1,5,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
80,dumb_model,dumb_simulation,Scenario1,1,5,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
81,dumb_model,dumb_simulation,Scenario1,1,6,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
82,dumb_model,dumb_simulation,Scenario1,1,6,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
83,dumb_model,dumb_simulation,Scenario1,1,6,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
84,dumb_model,dumb_simulation,Scenario1,1,6,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
85,dumb_model,dumb_simulation,Scenario1,1,6,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
86,dumb_model,dumb_simulation,Scenario1,1,7,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
87,dumb_model,dumb_simulation,Scenario1,1,7,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
88,dumb_model,dumb_simulation,Scenario1,1,7,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
89,dumb_model,dumb_simulation,Scenario1,1,7,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
90,dumb_model,dumb_simulation,Scenario1,1,7,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
91,dumb_model,dumb_simulation,Scenario1,1,8,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
92,dumb_model,dumb_simulation,Scenario1,1,8,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
93,dumb_model,dumb_simulation,Scenario1,1,8,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
94,dumb_model,dumb_simulation,Scenario1,1,8,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
95,dumb_model,dumb_simulation,Scenario1,1,8,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
96,dumb_model,dumb_simulation,Scenario1,1,9,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
97,dumb_model,dumb_simulation,Scenario1,1,9,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
98,dumb_model,dumb_simulation,Scenario1,1,9,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
99,dumb_model,dumb_simulation,Scenario1,1,9,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
100,dumb_model,dumb_simulation,Scenario1,1,9,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
101,dumb_model,dumb_simulation,Scenario1,2,0,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
102,dumb_model,dumb_simulation,Scenario1,2,0,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
103,dumb_model,dumb_simulation,Scenario1,2,0,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
104,dumb_model,dumb_simulation,Scenario1,2,0,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
105,dumb_model,dumb_simulation,Scenario1,2,0,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
106,dumb_model,dumb_simulation,Scenario1,2,1,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
107,dumb_model,dumb_simulation,Scenario1,2,1,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
108,dumb_model,dumb_simulation,Scenario1,2,1,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
109,dumb_model,dumb_simulation,Scenario1,2,1,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
110,dumb_model,dumb_simulation,Scenario1,2,1,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
111,dumb_model,dumb_simulation,Scenario1,2,2,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
112,dumb_model,dumb_simulation,Scenario1,2,2,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
113,dumb_model,dumb_simulation,Scenario1,2,2,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
114,dumb_model,dumb_simulation,Scenario1,2,2,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
115,dumb_model,dumb_simulation,Scenario1,2,2,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
116,dumb_model,dumb_simulation,Scenario1,2,3,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
117,dumb_model,dumb_simulation,Scenario1,2,3,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
118,dumb_model,dumb_simulation,Scenario1,2,3,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
119,dumb_model,dumb_simulation,Scenario1,2,3,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
120,dumb_model,dumb_simulation,Scenario1,2,3,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
121,dumb_model,dumb_simulation,Scenario1,2,4,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
122,dumb_model,dumb_simulation,Scenario1,2,4,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
123,dumb_model,dumb_simulation,Scenario1,2,4,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
124,dumb_model,dumb_simulation,Scenario1,2,4,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
125,dumb_model,dumb_simulation,Scenario1,2,4,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
126,dumb_model,dumb_simulation,Scenario1,2,5,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
127,dumb_model,dumb_simulation,Scenario1,2,5,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
128,dumb_model,dumb_simulation,Scenario1,2,5,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
129,dumb_model,dumb_simulation,Scenario1,2,5,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
130,dumb_model,dumb_simulation,Scenario1,2,5,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
131,dumb_model,dumb_simulation,Scenario1,2,6,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
132,dumb_model,dumb_simulation,Scenario1,2,6,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
133,dumb_model,dumb_simulation,Scenario1,2,6,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
134,dumb_model,dumb_simulation,Scenario1,2,6,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
135,dumb_model,dumb_simulation,Scenario1,2,6,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
136,dumb_model,dumb_simulation,Scenario1,2,7,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
137,dumb_model,dumb_simulation,Scenario1,2,7,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
138,dumb_model,dumb_simulation,Scenario1,2,7,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
139,dumb_model,dumb_simulation,Scenario1,2,7,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
140,dumb_model,dumb_simulation,Scenario1,2,7,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
141,dumb_model,dumb_simulation,Scenario1,2,8,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
142,dumb_model,dumb_simulation,Scenario1,2,8,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
143,dumb_model,dumb_simulation,Scenario1,2,8,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
144,dumb_model,dumb_simulation,Scenario1,2,8,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
145,dumb_model,dumb_simulation,Scenario1,2,8,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
146,dumb_model,dumb_simulation,Scenario1,2,9,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
147,dumb_model,dumb_simulation,Scenario1,2,9,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
148,dumb_model,dumb_simulation,Scenario1,2,9,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
149,dumb_model,dumb_simulation,Scenario1,2,9,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
150,dumb_model,dumb_simulation,Scenario1,2,9,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
151,dumb_model,dumb_simulation,Scenario1,3,0,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
152,dumb_model,dumb_simulation,Scenario1,3,0,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
153,dumb_model,dumb_simulation,Scenario1,3,0,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
154,dumb_model,dumb_simulation,Scenario1,3,0,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
155,dumb_model,dumb_simulation,Scenario1,3,0,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
156,dumb_model,dumb_simulation,Scenario1,3,1,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
157,dumb_model,dumb_simulation,Scenario1,3,1,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
158,dumb_model,dumb_simulation,Scenario1,3,1,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
159,dumb_model,dumb_simulation,Scenario1,3,1,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
160,dumb_model,dumb_simulation,Scenario1,3,1,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
161,dumb_model,dumb_simulation,Scenario1,3,2,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
162,dumb_model,dumb_simulation,Scenario1,3,2,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
163,dumb_model,dumb_simulation,Scenario1,3,2,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
164,dumb_model,dumb_simulation,Scenario1,3,2,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
165,dumb_model,dumb_simulation,Scenario1,3,2,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
166,dumb_model,dumb_simulation,Scenario1,3,3,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
167,dumb_model,dumb_simulation,Scenario1,3,3,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
168,dumb_model,dumb_simulation,Scenario1,3,3,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
169,dumb_model,dumb_simulation,Scenario1,3,3,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
170,dumb_model,dumb_simulation,Scenario1,3,3,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
171,dumb_model,dumb_simulation,Scenario1,3,4,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
172,dumb_model,dumb_simulation,Scenario1,3,4,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
173,dumb_model,dumb_simulation,Scenario1,3,4,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
174,dumb_model,dumb_simulation,Scenario1,3,4,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
175,dumb_model,dumb_simulation,Scenario1,3,4,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
176,dumb_model,dumb_simulation,Scenario1,3,5,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
177,dumb_model,dumb_simulation,Scenario1,3,5,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
178,dumb_model,dumb_simulation,Scenario1,3,5,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
179,dumb_model,dumb_simulation,Scenario1,3,5,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
180,dumb_model,dumb_simulation,Scenario1,3,5,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
181,dumb_model,dumb_simulation,Scenario1,3,6,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
182,dumb_model,dumb_simulation,Scenario1,3,6,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
183,dumb_model,dumb_simulation,Scenario1,3,6,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
184,dumb_model,dumb_simulation,Scenario1,3,6,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
185,dumb_model,dumb_simulation,Scenario1,3,6,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
186,dumb_model,dumb_simulation,Scenario1,3,7,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
187,dumb_model,dumb_simulation,Scenario1,3,7,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
188,dumb_model,dumb_simulation,Scenario1,3,7,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
189,dumb_model,dumb_simulation,Scenario1,3,7,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
190,dumb_model,dumb_simulation,Scenario1,3,7,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
191,dumb_model,dumb_simulation,Scenario1,3,8,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
192,dumb_model,dumb_simulation,Scenario1,3,8,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
193,dumb_model,dumb_simulation,Scenario1,3,8,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
194,dumb_model,dumb_simulation,Scenario1,3,8,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
195,dumb_model,dumb_simulation,Scenario1,3,8,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
196,dumb_model,dumb_simulation,Scenario1,3,9,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
197,dumb_model,dumb_simulation,Scenario1,3,9,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
198,dumb_model,dumb_simulation,Scenario1,3,9,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
199,dumb_model,dumb_simulation,Scenario1,3,9,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
200,dumb_model,dumb_simulation,Scenario1,3,9,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
201,dumb_model,dumb_simulation,Scenario1,4,0,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
202,dumb_model,dumb_simulation,Scenario1,4,0,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
203,dumb_model,dumb_simulation,Scenario1,4,0,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
204,dumb_model,dumb_simulation,Scenario1,4,0,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
205,dumb_model,dumb_simulation,Scenario1,4,0,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
206,dumb_model,dumb_simulation,Scenario1,4,1,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
207,dumb_model,dumb_simulation,Scenario1,4,1,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
208,dumb_model,dumb_simulation,Scenario1,4,1,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
209,dumb_model,dumb_simulation,Scenario1,4,1,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
210,dumb_model,dumb_simulation,Scenario1,4,1,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
211,dumb_model,dumb_simulation,Scenario1,4,2,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
212,dumb_model,dumb_simulation,Scenario1,4,2,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
213,dumb_model,dumb_simulation,Scenario1,4,2,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
214,dumb_model,dumb_simulation,Scenario1,4,2,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
215,dumb_model,dumb_simulation,Scenario1,4,2,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
216,dumb_model,dumb_simulation,Scenario1,4,3,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
217,dumb_model,dumb_simulation,Scenario1,4,3,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
218,dumb_model,dumb_simulation,Scenario1,4,3,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
219,dumb_model,dumb_simulation,Scenario1,4,3,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
220,dumb_model,dumb_simulation,Scenario1,4,3,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
221,dumb_model,dumb_simulation,Scenario1,4,4,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
222,dumb_model,dumb_simulation,Scenario1,4,4,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
223,dumb_model,dumb_simulation,Scenario1,4,4,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
224,dumb_model,dumb_simulation,Scenario1,4,4,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
225,dumb_model,dumb_simulation,Scenario1,4,4,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
226,dumb_model,dumb_simulation,Scenario1,4,5,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
227,dumb_model,dumb_simulation,Scenario1,4,5,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
228,dumb_model,dumb_simulation,Scenario1,4,5,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
229,dumb_model,dumb_simulation,Scenario1,4,5,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
230,dumb_model,dumb_simulation,Scenario1,4,5,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
231,dumb_model,dumb_simulation,Scenario1,4,6,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
232,dumb_model,dumb_simulation,Scenario1,4,6,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
233,dumb_model,dumb_simulation,Scenario1,4,6,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
234,dumb_model,dumb_simulation,Scenario1,4,6,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
235,dumb_model,dumb_simulation,Scenario1,4,6,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
236,dumb_model,dumb_simulation,Scenario1,4,7,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
237,dumb_model,dumb_simulation,Scenario1,4,7,2020-04-08T17:28,Funny_Bug_1,0.6226573828858792,3
238,dumb_model,dumb_simulation,Scenario1,4,7,2020-04-08T17:28,Funny_Bug_2,1.31724312259957,3
239,dumb_model,dumb_simulation,Scenario1,4,7,2020-04-08T17:28,Funny_Bug_3,1.126133668366955,4
240,dumb_model,dumb_simulation,Scenario1,4,7,2020-04-08T17:28,Funny_Bug_4,0.9833544011206015,5
241,dumb_model,dumb_simulation,Scenario1,4,8,2020-04-08T17:28,Funny_Bug_0,1.1589025408546885,7
