index_no,model,simulation,scenario,run,step,time,agent_name,labor_demand,offered_wage,desired_output,output,labor_to_contract,labor_contracted,unitary_cost,price,deposits_cash,desired_perc_inv,perc_inv,mark_up
23,macro_Caiani,macro_Caiani,Scenario1,0,5,2020-01-31T15:23,CG_2,28.53857596331994,1.208209695156994,<accounting.GoodOrService object at 0x7f89d47ba6d8>,10.071051034039662,10.426005411391001,10.195045227756612,9.752967321625274,10.640921471768888,10.138038995530504,0.08387744550358031,0.03386016056859355,0.10940498237076124
24,macro_Caiani,macro_Caiani,Scenario1,0,5,2020-01-31T15:23,CG_3,30.09997891862717,1.080562334057836,<accounting.GoodOrService object at 0x7f89d47baba8>,9.665529311209374,11.277650356370595,9.986657108642413,9.31629006458052,10.16375902663398,10.07652858402464,0.10874089616579101,0.10182491595319262,0.08896153369434465
25,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-01-31T15:23,CG_0,30.26518734923656,0.7077195314607405,<accounting.GoodOrService object at 0x7f89d47bac88>,9.680891174381127,9.179312178332111,10.185062921956828,10.33902416296565,9.106547683571307,8.567628542530183,0.06475871881405065,-0.0478420062144215,0.05607755680295645
26,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-01-31T15:23,CG_1,30.10760685285806,0.5610158635986132,<accounting.GoodOrService object at 0x7f89d47ba588>,10.472489554999969,9.213321518579924,8.197058140897422,9.408020992219912,9.73146713515126,11.45759948448107,0.06873180950921873,0.047185884587197295,0.12464369103246978
27,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-01-31T15:23,CG_2,28.53857596331994,1.208209695156994,<accounting.GoodOrService object at 0x7f89d47ba518>,10.071051034039662,10.426005411391001,10.195045227756612,9.752967321625274,10.640921471768888,10.138038995530504,0.08387744550358031,0.03386016056859355,0.10940498237076124
28,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-01-31T15:23,CG_3,30.09997891862717,1.080562334057836,<accounting.GoodOrService object at 0x7f89d47a8f98>,9.665529311209374,11.277650356370595,9.986657108642413,9.31629006458052,10.16375902663398,10.07652858402464,0.10874089616579101,0.10182491595319262,0.08896153369434465
29,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-31T15:23,CG_0,30.26518734923656,0.7077195314607405,<accounting.GoodOrService object at 0x7f89d47ba7b8>,9.680891174381127,9.179312178332111,10.185062921956828,10.33902416296565,9.106547683571307,8.567628542530183,0.06475871881405065,-0.0478420062144215,0.05607755680295645
30,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-31T15:23,CG_1,30.10760685285806,0.5610158635986132,<accounting.GoodOrService object at 0x7f89d47c22e8>,10.472489554999969,9.213321518579924,8.197058140897422,9.408020992219912,9.73146713515126,11.45759948448107,0.06873180950921873,0.047185884587197295,0.12464369103246978
31,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-31T15:23,CG_2,28.53857596331994,1.208209695156994,<accounting.GoodOrService object at 0x7f89d47c2128>,10.071051034039662,10.426005411391001,10.195045227756612,9.752967321625274,10.640921471768888,10.138038995530504,0.08387744550358031,0.03386016056859355,0.10940498237076124
32,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-31T15:23,CG_3,30.09997891862717,1.080562334057836,<accounting.GoodOrService object at 0x7f89d47ba278>,9.665529311209374,11.277650356370595,9.986657108642413,9.31629006458052,10.16375902663398,10.07652858402464,0.10874089616579101,0.10182491595319262,0.08896153369434465
33,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-31T15:23,CG_0,30.26518734923656,0.7077195314607405,<accounting.GoodOrService object at 0x7f89d47baa90>,9.680891174381127,9.179312178332111,10.185062921956828,10.33902416296565,9.106547683571307,8.567628542530183,0.06475871881405065,-0.0478420062144215,0.05607755680295645
34,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-31T15:23,CG_1,30.10760685285806,0.5610158635986132,<accounting.GoodOrService object at 0x7f89d47bad30>,10.472489554999969,9.213321518579924,8.197058140897422,9.408020992219912,9.73146713515126,11.45759948448107,0.06873180950921873,0.047185884587197295,0.12464369103246978
35,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-31T15:23,CG_2,28.53857596331994,1.208209695156994,<accounting.GoodOrService object at 0x7f89d47c2198>,10.071051034039662,10.426005411391001,10.195045227756612,9.752967321625274,10.640921471768888,10.138038995530504,0.08387744550358031,0.03386016056859355,0.10940498237076124
36,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-31T15:23,CG_3,30.09997891862717,1.080562334057836,<accounting.GoodOrService object at 0x7f89d47a8e10>,9.665529311209374,11.277650356370595,9.986657108642413,9.31629006458052,10.16375902663398,10.07652858402464,0.10874089616579101,0.10182491595319262,0.08896153369434465
37,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-31T15:23,CG_0,30.26518734923656,0.7077195314607405,<accounting.GoodOrService object at 0x7f89d47c2828>,9.680891174381127,9.179312178332111,10.185062921956828,10.33902416296565,9.106547683571307,8.567628542530183,0.06475871881405065,-0.0478420062144215,0.05607755680295645
38,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-31T15:23,CG_1,30.10760685285806,0.5610158635986132,<accounting.GoodOrService object at 0x7f89d47a82e8>,10.472489554999969,9.213321518579924,8.197058140897422,9.408020992219912,9.73146713515126,11.45759948448107,0.06873180950921873,0.047185884587197295,0.12464369103246978
39,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-31T15:23,CG_2,28.53857596331994,1.208209695156994,<accounting.GoodOrService object at 0x7f89d47a8240>,10.071051034039662,10.426005411391001,10.195045227756612,9.752967321625274,10.640921471768888,10.138038995530504,0.08387744550358031,0.03386016056859355,0.10940498237076124
40,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-31T15:23,CG_3,30.09997891862717,1.080562334057836,<accounting.GoodOrService object at 0x7f89d47a87b8>,9.665529311209374,11.277650356370595,9.986657108642413,9.31629006458052,10.16375902663398,10.07652858402464,0.10874089616579101,0.10182491595319262,0.08896153369434465
41,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-31T15:23,CG_0,30.26518734923656,0.7077195314607405,<accounting.GoodOrService object at 0x7f89d47c29e8>,9.680891174381127,9.179312178332111,10.185062921956828,10.33902416296565,9.106547683571307,8.567628542530183,0.06475871881405065,-0.0478420062144215,0.05607755680295645
42,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-31T15:23,CG_1,30.10760685285806,0.5610158635986132,<accounting.GoodOrService object at 0x7f89d47a8d30>,10.472489554999969,9.213321518579924,8.197058140897422,9.408020992219912,9.73146713515126,11.45759948448107,0.06873180950921873,0.047185884587197295,0.12464369103246978
43,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-31T15:23,CG_2,28.53857596331994,1.208209695156994,<accounting.GoodOrService object at 0x7f89d47a80b8>,10.071051034039662,10.426005411391001,10.195045227756612,9.752967321625274,10.640921471768888,10.138038995530504,0.08387744550358031,0.03386016056859355,0.10940498237076124
44,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-31T15:23,CG_3,30.09997891862717,1.080562334057836,<accounting.GoodOrService object at 0x7f89d47c28d0>,9.665529311209374,11.277650356370595,9.986657108642413,9.31629006458052,10.16375902663398,10.07652858402464,0.10874089616579101,0.10182491595319262,0.08896153369434465
45,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-31T15:23,CG_0,30.26518734923656,0.7077195314607405,<accounting.GoodOrService object at 0x7f89d47c2780>,9.680891174381127,9.179312178332111,10.185062921956828,10.33902416296565,9.106547683571307,8.567628542530183,0.06475871881405065,-0.0478420062144215,0.05607755680295645
46,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-31T15:23,CG_1,30.10760685285806,0.5610158635986132,<accounting.GoodOrService object at 0x7f89d47a8780>,10.472489554999969,9.213321518579924,8.197058140897422,9.408020992219912,9.73146713515126,11.45759948448107,0.06873180950921873,0.047185884587197295,0.12464369103246978
47,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-31T15:23,CG_2,28.53857596331994,1.208209695156994,<accounting.GoodOrService object at 0x7f89d47baa20>,10.071051034039662,10.426005411391001,10.195045227756612,9.752967321625274,10.640921471768888,10.138038995530504,0.08387744550358031,0.03386016056859355,0.10940498237076124
48,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-31T15:23,CG_3,30.09997891862717,1.080562334057836,<accounting.GoodOrService object at 0x7f89d47c23c8>,9.665529311209374,11.277650356370595,9.986657108642413,9.31629006458052,10.16375902663398,10.07652858402464,0.10874089616579101,0.10182491595319262,0.08896153369434465
49,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-31T15:23,CG_0,30.26518734923656,0.7077195314607405,<accounting.GoodOrService object at 0x7f89d47bae80>,9.680891174381127,9.179312178332111,10.185062921956828,10.33902416296565,9.106547683571307,8.567628542530183,0.06475871881405065,-0.0478420062144215,0.05607755680295645
50,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-31T15:23,CG_1,30.10760685285806,0.5610158635986132,<accounting.GoodOrService object at 0x7f89d47c2160>,10.472489554999969,9.213321518579924,8.197058140897422,9.408020992219912,9.73146713515126,11.45759948448107,0.06873180950921873,0.047185884587197295,0.12464369103246978
51,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-31T15:23,CG_2,28.53857596331994,1.208209695156994,<accounting.GoodOrService object at 0x7f89d47ba7f0>,10.071051034039662,10.426005411391001,10.195045227756612,9.752967321625274,10.640921471768888,10.138038995530504,0.08387744550358031,0.03386016056859355,0.10940498237076124
52,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-31T15:23,CG_3,30.09997891862717,1.080562334057836,<accounting.GoodOrService object at 0x7f89d47a8128>,9.665529311209374,11.277650356370595,9.986657108642413,9.31629006458052,10.16375902663398,10.07652858402464,0.10874089616579101,0.10182491595319262,0.08896153369434465
53,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-31T15:23,CG_0,30.26518734923656,0.7077195314607405,<accounting.GoodOrService object at 0x7f89d47baac8>,9.680891174381127,9.179312178332111,10.185062921956828,10.33902416296565,9.106547683571307,8.567628542530183,0.06475871881405065,-0.0478420062144215,0.05607755680295645
54,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-31T15:23,CG_1,30.10760685285806,0.5610158635986132,<accounting.GoodOrService object at 0x7f89d47c2e48>,10.472489554999969,9.213321518579924,8.197058140897422,9.408020992219912,9.73146713515126,11.45759948448107,0.06873180950921873,0.047185884587197295,0.12464369103246978
55,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-31T15:23,CG_2,28.53857596331994,1.208209695156994,<accounting.GoodOrService object at 0x7f89d47c2080>,10.071051034039662,10.426005411391001,10.195045227756612,9.752967321625274,10.640921471768888,10.138038995530504,0.08387744550358031,0.03386016056859355,0.10940498237076124
56,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-31T15:23,CG_3,30.09997891862717,1.080562334057836,<accounting.GoodOrService object at 0x7f89d47c2438>,9.665529311209374,11.277650356370595,9.986657108642413,9.31629006458052,10.16375902663398,10.07652858402464,0.10874089616579101,0.10182491595319262,0.08896153369434465
57,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-31T15:23,CG_0,30.26518734923656,0.7077195314607405,<accounting.GoodOrService object at 0x7f89d47c26d8>,9.680891174381127,9.179312178332111,10.185062921956828,10.33902416296565,9.106547683571307,8.567628542530183,0.06475871881405065,-0.0478420062144215,0.05607755680295645
58,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-31T15:23,CG_1,30.10760685285806,0.5610158635986132,<accounting.GoodOrService object at 0x7f89d47a8438>,10.472489554999969,9.213321518579924,8.197058140897422,9.408020992219912,9.73146713515126,11.45759948448107,0.06873180950921873,0.047185884587197295,0.12464369103246978
59,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-31T15:23,CG_2,28.53857596331994,1.208209695156994,<accounting.GoodOrService object at 0x7f89d47c2a58>,10.071051034039662,10.426005411391001,10.195045227756612,9.752967321625274,10.640921471768888,10.138038995530504,0.08387744550358031,0.03386016056859355,0.10940498237076124
60,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-31T15:23,CG_3,30.09997891862717,1.080562334057836,<accounting.GoodOrService object at 0x7f89d47c2550>,9.665529311209374,11.277650356370595,9.986657108642413,9.31629006458052,10.16375902663398,10.07652858402464,0.10874089616579101,0.10182491595319262,0.08896153369434465
61,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-31T15:23,CG_0,30.26518734923656,0.7077195314607405,<accounting.GoodOrService object at 0x7f89d47ba400>,9.680891174381127,9.179312178332111,10.185062921956828,10.33902416296565,9.106547683571307,8.567628542530183,0.06475871881405065,-0.0478420062144215,0.05607755680295645
62,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-31T15:23,CG_1,30.10760685285806,0.5610158635986132,<accounting.GoodOrService object at 0x7f89d47ba5f8>,10.472489554999969,9.213321518579924,8.197058140897422,9.408020992219912,9.73146713515126,11.45759948448107,0.06873180950921873,0.047185884587197295,0.12464369103246978
63,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-31T15:23,CG_2,28.53857596331994,1.208209695156994,<accounting.GoodOrService object at 0x7f89d47a89b0>,10.071051034039662,10.426005411391001,10.195045227756612,9.752967321625274,10.640921471768888,10.138038995530504,0.08387744550358031,0.03386016056859355,0.10940498237076124
64,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-31T15:23,CG_3,30.09997891862717,1.080562334057836,<accounting.GoodOrService object at 0x7f89d47a8400>,9.665529311209374,11.277650356370595,9.986657108642413,9.31629006458052,10.16375902663398,10.07652858402464,0.10874089616579101,0.10182491595319262,0.08896153369434465
65,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-31T15:23,CG_0,30.26518734923656,0.7077195314607405,<accounting.GoodOrService object at 0x7f89d47c2f60>,9.680891174381127,9.179312178332111,10.185062921956828,10.33902416296565,9.106547683571307,8.567628542530183,0.06475871881405065,-0.0478420062144215,0.05607755680295645
66,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-31T15:23,CG_1,30.10760685285806,0.5610158635986132,<accounting.GoodOrService object at 0x7f89d47c2048>,10.472489554999969,9.213321518579924,8.197058140897422,9.408020992219912,9.73146713515126,11.45759948448107,0.06873180950921873,0.047185884587197295,0.12464369103246978
67,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-31T15:23,CG_2,28.53857596331994,1.208209695156994,<accounting.GoodOrService object at 0x7f89d47baef0>,10.071051034039662,10.426005411391001,10.195045227756612,9.752967321625274,10.640921471768888,10.138038995530504,0.08387744550358031,0.03386016056859355,0.10940498237076124
68,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-31T15:23,CG_3,30.09997891862717,1.080562334057836,<accounting.GoodOrService object at 0x7f89d47cf0f0>,9.665529311209374,11.277650356370595,9.986657108642413,9.31629006458052,10.16375902663398,10.07652858402464,0.10874089616579101,0.10182491595319262,0.08896153369434465
69,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-31T15:23,CG_0,30.26518734923656,0.7077195314607405,<accounting.GoodOrService object at 0x7f89d47cf5f8>,9.680891174381127,9.179312178332111,10.185062921956828,10.33902416296565,9.106547683571307,8.567628542530183,0.06475871881405065,-0.0478420062144215,0.05607755680295645
70,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-31T15:23,CG_1,30.10760685285806,0.5610158635986132,<accounting.GoodOrService object at 0x7f89d47cf588>,10.472489554999969,9.213321518579924,8.197058140897422,9.408020992219912,9.73146713515126,11.45759948448107,0.06873180950921873,0.047185884587197295,0.12464369103246978
71,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-31T15:23,CG_2,28.53857596331994,1.208209695156994,<accounting.GoodOrService object at 0x7f89d47bae10>,10.071051034039662,10.426005411391001,10.195045227756612,9.752967321625274,10.640921471768888,10.138038995530504,0.08387744550358031,0.03386016056859355,0.10940498237076124
72,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-31T15:23,CG_3,30.09997891862717,1.080562334057836,<accounting.GoodOrService object at 0x7f89d47c2b38>,9.665529311209374,11.277650356370595,9.986657108642413,9.31629006458052,10.16375902663398,10.07652858402464,0.10874089616579101,0.10182491595319262,0.08896153369434465
73,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-31T15:23,CG_0,30.26518734923656,0.7077195314607405,<accounting.GoodOrService object at 0x7f89d47c2c88>,9.680891174381127,9.179312178332111,10.185062921956828,10.33902416296565,9.106547683571307,8.567628542530183,0.06475871881405065,-0.0478420062144215,0.05607755680295645
74,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-31T15:23,CG_1,30.10760685285806,0.5610158635986132,<accounting.GoodOrService object at 0x7f89d47a8be0>,10.472489554999969,9.213321518579924,8.197058140897422,9.408020992219912,9.73146713515126,11.45759948448107,0.06873180950921873,0.047185884587197295,0.12464369103246978
75,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-31T15:23,CG_2,28.53857596331994,1.208209695156994,<accounting.GoodOrService object at 0x7f89d47cf518>,10.071051034039662,10.426005411391001,10.195045227756612,9.752967321625274,10.640921471768888,10.138038995530504,0.08387744550358031,0.03386016056859355,0.10940498237076124
76,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-31T15:23,CG_3,30.09997891862717,1.080562334057836,<accounting.GoodOrService object at 0x7f89d47a8f28>,9.665529311209374,11.277650356370595,9.986657108642413,9.31629006458052,10.16375902663398,10.07652858402464,0.10874089616579101,0.10182491595319262,0.08896153369434465
77,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-31T15:23,CG_0,30.26518734923656,0.7077195314607405,<accounting.GoodOrService object at 0x7f89d47cf9b0>,9.680891174381127,9.179312178332111,10.185062921956828,10.33902416296565,9.106547683571307,8.567628542530183,0.06475871881405065,-0.0478420062144215,0.05607755680295645
78,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-31T15:23,CG_1,30.10760685285806,0.5610158635986132,<accounting.GoodOrService object at 0x7f89d47cf6a0>,10.472489554999969,9.213321518579924,8.197058140897422,9.408020992219912,9.73146713515126,11.45759948448107,0.06873180950921873,0.047185884587197295,0.12464369103246978
79,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-31T15:23,CG_2,28.53857596331994,1.208209695156994,<accounting.GoodOrService object at 0x7f89d47c2a20>,10.071051034039662,10.426005411391001,10.195045227756612,9.752967321625274,10.640921471768888,10.138038995530504,0.08387744550358031,0.03386016056859355,0.10940498237076124
80,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-31T15:23,CG_3,30.09997891862717,1.080562334057836,<accounting.GoodOrService object at 0x7f89d47c29b0>,9.665529311209374,11.277650356370595,9.986657108642413,9.31629006458052,10.16375902663398,10.07652858402464,0.10874089616579101,0.10182491595319262,0.08896153369434465
81,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-31T15:23,CG_0,30.26518734923656,0.7077195314607405,<accounting.GoodOrService object at 0x7f89d47c2eb8>,9.680891174381127,9.179312178332111,10.185062921956828,10.33902416296565,9.106547683571307,8.567628542530183,0.06475871881405065,-0.0478420062144215,0.05607755680295645
82,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-31T15:23,CG_1,30.10760685285806,0.5610158635986132,<accounting.GoodOrService object at 0x7f89d47cf4a8>,10.472489554999969,9.213321518579924,8.197058140897422,9.408020992219912,9.73146713515126,11.45759948448107,0.06873180950921873,0.047185884587197295,0.12464369103246978
83,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-31T15:23,CG_2,28.53857596331994,1.208209695156994,<accounting.GoodOrService object at 0x7f89d47ba668>,10.071051034039662,10.426005411391001,10.195045227756612,9.752967321625274,10.640921471768888,10.138038995530504,0.08387744550358031,0.03386016056859355,0.10940498237076124
84,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-31T15:23,CG_3,30.09997891862717,1.080562334057836,<accounting.GoodOrService object at 0x7f89d47a8a20>,9.665529311209374,11.277650356370595,9.986657108642413,9.31629006458052,10.16375902663398,10.07652858402464,0.10874089616579101,0.10182491595319262,0.08896153369434465
