index_no,model,simulation,scenario,run,step,time,agent_name,labor_demand,offered_wage,desired_output,output,labor_to_contract,labor_contracted,unitary_cost,price,deposits_cash,desired_perc_inv,perc_inv,mark_up
13,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a904a208>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
14,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a905f0b8>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
15,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a904aba8>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
16,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a9056780>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
17,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a904a2b0>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
18,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a904a828>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
19,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a904a198>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
20,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a905f4e0>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
21,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a9056a58>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
22,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a905f160>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
23,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a90563c8>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
24,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a904a0f0>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
25,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a904a588>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
26,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a904acf8>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
27,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a905f208>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
28,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a905fcc0>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
29,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a904a0b8>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
30,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a905fd68>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
31,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a9056080>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
32,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a905f240>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
33,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a905fb00>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
34,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a905f400>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
35,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a9056240>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
36,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a9056cc0>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
37,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a90569e8>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
38,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a90566d8>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
39,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a904a978>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
40,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a904ad30>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
41,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a905fb70>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
42,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a904aa58>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
43,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a904aeb8>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
44,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a9056e48>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
45,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a9062278>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
46,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a904a780>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
47,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a90626d8>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
48,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a905feb8>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
49,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a905f198>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
50,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a9056ac8>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
51,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a90629b0>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
52,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a904a470>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
53,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a90562b0>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
54,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a905fda0>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
55,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a905fc88>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
56,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a9062390>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
57,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a9062a20>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
58,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a9062128>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
59,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a9062438>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
60,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a9056ba8>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
61,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a9074048>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
62,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a9062da0>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
63,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a905f7b8>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
64,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a9062d30>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
65,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a90740f0>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
66,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a904a908>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
67,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a9062518>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
68,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a9062780>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
69,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a90745c0>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
70,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a9074240>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
71,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a9062f60>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
72,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a904af28>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
73,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a905f320>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
74,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a9062198>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
75,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a9074b70>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
76,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a9074390>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
77,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a905f860>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
78,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a9074710>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
79,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a9074320>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
80,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a9062b00>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
81,macro_Caiani,macro_Caiani,Scenario1,0,40,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a90627f0>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
82,macro_Caiani,macro_Caiani,Scenario1,0,40,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a904a3c8>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
83,macro_Caiani,macro_Caiani,Scenario1,0,41,2020-02-07T14:50,KG_0,10.010303875405047,1.4002682801769553,<accounting.GoodOrService object at 0x7f93a9074198>,9.839893272082218,11.258434196490889,9.630657561486274,10.61270285966044,9.348736759152482,9.762643123580018,0.16636627828852704,0.08638245533034997,0.1257997229862143
84,macro_Caiani,macro_Caiani,Scenario1,0,41,2020-02-07T14:50,KG_1,10.942552017738407,1.0116859696000842,<accounting.GoodOrService object at 0x7f93a9062e80>,9.732944133661924,10.849992415291071,11.70893223135688,10.332298315246433,10.781308470611762,10.30983986889812,0.08757865226677067,0.11061084320229062,0.14651254386601176
