index_no,model,simulation,scenario,run,step,time,agent_name,labor_demand,offered_wage,desired_output,output,labor_to_contract,labor_contracted,unitary_cost,price,deposits_cash,desired_perc_inv,perc_inv,mark_up
32,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-31T15:25,CG_3,29.02658038218647,1.211114477508444,<accounting.GoodOrService object at 0x7f9e097014a8>,9.5646126304225,10.241287948155847,9.814544260669303,9.062790468766162,9.584752479205637,10.965758189189808,0.09542154721924892,0.1382824994094626,0.14729142533817907
33,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-31T15:25,CG_0,31.396589994235104,0.9493176673284711,<accounting.GoodOrService object at 0x7f9e09701ac8>,9.80906454494205,10.00169525929355,11.32981102758825,10.615489820292035,9.784777842058874,11.155065923216755,0.03837872397852855,0.07474420814623776,0.09320828086823779
34,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-31T15:25,CG_1,28.499190995802127,1.0807476507122928,<accounting.GoodOrService object at 0x7f9e09713128>,9.920530129627997,9.985729793962806,10.536739791073567,9.430705217614362,9.27926083279879,9.53786197629318,0.1369511104363123,0.03219569117389233,0.05468679979229416
35,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-31T15:25,CG_2,29.42319254505442,1.1709114006269876,<accounting.GoodOrService object at 0x7f9e09701780>,10.196116708743121,10.398430728316324,8.901786630338192,11.248540880657446,11.86217169937069,10.300347372611709,0.18191457744823095,0.0678979495766113,0.016568839886954317
36,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-31T15:25,CG_3,29.02658038218647,1.211114477508444,<accounting.GoodOrService object at 0x7f9e09701588>,9.5646126304225,10.241287948155847,9.814544260669303,9.062790468766162,9.584752479205637,10.965758189189808,0.09542154721924892,0.1382824994094626,0.14729142533817907
37,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-31T15:25,CG_0,31.396589994235104,0.9493176673284711,<accounting.GoodOrService object at 0x7f9e097016a0>,9.80906454494205,10.00169525929355,11.32981102758825,10.615489820292035,9.784777842058874,11.155065923216755,0.03837872397852855,0.07474420814623776,0.09320828086823779
38,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-31T15:25,CG_1,28.499190995802127,1.0807476507122928,<accounting.GoodOrService object at 0x7f9e09701860>,9.920530129627997,9.985729793962806,10.536739791073567,9.430705217614362,9.27926083279879,9.53786197629318,0.1369511104363123,0.03219569117389233,0.05468679979229416
39,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-31T15:25,CG_2,29.42319254505442,1.1709114006269876,<accounting.GoodOrService object at 0x7f9e09701358>,10.196116708743121,10.398430728316324,8.901786630338192,11.248540880657446,11.86217169937069,10.300347372611709,0.18191457744823095,0.0678979495766113,0.016568839886954317
40,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-31T15:25,CG_3,29.02658038218647,1.211114477508444,<accounting.GoodOrService object at 0x7f9e0971b320>,9.5646126304225,10.241287948155847,9.814544260669303,9.062790468766162,9.584752479205637,10.965758189189808,0.09542154721924892,0.1382824994094626,0.14729142533817907
41,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-31T15:25,CG_0,31.396589994235104,0.9493176673284711,<accounting.GoodOrService object at 0x7f9e097017b8>,9.80906454494205,10.00169525929355,11.32981102758825,10.615489820292035,9.784777842058874,11.155065923216755,0.03837872397852855,0.07474420814623776,0.09320828086823779
42,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-31T15:25,CG_1,28.499190995802127,1.0807476507122928,<accounting.GoodOrService object at 0x7f9e09701da0>,9.920530129627997,9.985729793962806,10.536739791073567,9.430705217614362,9.27926083279879,9.53786197629318,0.1369511104363123,0.03219569117389233,0.05468679979229416
43,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-31T15:25,CG_2,29.42319254505442,1.1709114006269876,<accounting.GoodOrService object at 0x7f9e097131d0>,10.196116708743121,10.398430728316324,8.901786630338192,11.248540880657446,11.86217169937069,10.300347372611709,0.18191457744823095,0.0678979495766113,0.016568839886954317
44,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-31T15:25,CG_3,29.02658038218647,1.211114477508444,<accounting.GoodOrService object at 0x7f9e09701b00>,9.5646126304225,10.241287948155847,9.814544260669303,9.062790468766162,9.584752479205637,10.965758189189808,0.09542154721924892,0.1382824994094626,0.14729142533817907
45,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-31T15:25,CG_0,31.396589994235104,0.9493176673284711,<accounting.GoodOrService object at 0x7f9e09701208>,9.80906454494205,10.00169525929355,11.32981102758825,10.615489820292035,9.784777842058874,11.155065923216755,0.03837872397852855,0.07474420814623776,0.09320828086823779
46,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-31T15:25,CG_1,28.499190995802127,1.0807476507122928,<accounting.GoodOrService object at 0x7f9e0971b240>,9.920530129627997,9.985729793962806,10.536739791073567,9.430705217614362,9.27926083279879,9.53786197629318,0.1369511104363123,0.03219569117389233,0.05468679979229416
47,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-31T15:25,CG_2,29.42319254505442,1.1709114006269876,<accounting.GoodOrService object at 0x7f9e0971b208>,10.196116708743121,10.398430728316324,8.901786630338192,11.248540880657446,11.86217169937069,10.300347372611709,0.18191457744823095,0.0678979495766113,0.016568839886954317
48,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-31T15:25,CG_3,29.02658038218647,1.211114477508444,<accounting.GoodOrService object at 0x7f9e09713a20>,9.5646126304225,10.241287948155847,9.814544260669303,9.062790468766162,9.584752479205637,10.965758189189808,0.09542154721924892,0.1382824994094626,0.14729142533817907
49,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-31T15:25,CG_0,31.396589994235104,0.9493176673284711,<accounting.GoodOrService object at 0x7f9e0971b2e8>,9.80906454494205,10.00169525929355,11.32981102758825,10.615489820292035,9.784777842058874,11.155065923216755,0.03837872397852855,0.07474420814623776,0.09320828086823779
50,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-31T15:25,CG_1,28.499190995802127,1.0807476507122928,<accounting.GoodOrService object at 0x7f9e09713668>,9.920530129627997,9.985729793962806,10.536739791073567,9.430705217614362,9.27926083279879,9.53786197629318,0.1369511104363123,0.03219569117389233,0.05468679979229416
51,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-31T15:25,CG_2,29.42319254505442,1.1709114006269876,<accounting.GoodOrService object at 0x7f9e09701550>,10.196116708743121,10.398430728316324,8.901786630338192,11.248540880657446,11.86217169937069,10.300347372611709,0.18191457744823095,0.0678979495766113,0.016568839886954317
52,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-31T15:25,CG_3,29.02658038218647,1.211114477508444,<accounting.GoodOrService object at 0x7f9e09713438>,9.5646126304225,10.241287948155847,9.814544260669303,9.062790468766162,9.584752479205637,10.965758189189808,0.09542154721924892,0.1382824994094626,0.14729142533817907
53,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-31T15:25,CG_0,31.396589994235104,0.9493176673284711,<accounting.GoodOrService object at 0x7f9e097012e8>,9.80906454494205,10.00169525929355,11.32981102758825,10.615489820292035,9.784777842058874,11.155065923216755,0.03837872397852855,0.07474420814623776,0.09320828086823779
54,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-31T15:25,CG_1,28.499190995802127,1.0807476507122928,<accounting.GoodOrService object at 0x7f9e0971bdd8>,9.920530129627997,9.985729793962806,10.536739791073567,9.430705217614362,9.27926083279879,9.53786197629318,0.1369511104363123,0.03219569117389233,0.05468679979229416
55,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-31T15:25,CG_2,29.42319254505442,1.1709114006269876,<accounting.GoodOrService object at 0x7f9e09701c88>,10.196116708743121,10.398430728316324,8.901786630338192,11.248540880657446,11.86217169937069,10.300347372611709,0.18191457744823095,0.0678979495766113,0.016568839886954317
56,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-31T15:25,CG_3,29.02658038218647,1.211114477508444,<accounting.GoodOrService object at 0x7f9e09713908>,9.5646126304225,10.241287948155847,9.814544260669303,9.062790468766162,9.584752479205637,10.965758189189808,0.09542154721924892,0.1382824994094626,0.14729142533817907
57,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-31T15:25,CG_0,31.396589994235104,0.9493176673284711,<accounting.GoodOrService object at 0x7f9e097136d8>,9.80906454494205,10.00169525929355,11.32981102758825,10.615489820292035,9.784777842058874,11.155065923216755,0.03837872397852855,0.07474420814623776,0.09320828086823779
58,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-31T15:25,CG_1,28.499190995802127,1.0807476507122928,<accounting.GoodOrService object at 0x7f9e097015c0>,9.920530129627997,9.985729793962806,10.536739791073567,9.430705217614362,9.27926083279879,9.53786197629318,0.1369511104363123,0.03219569117389233,0.05468679979229416
59,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-31T15:25,CG_2,29.42319254505442,1.1709114006269876,<accounting.GoodOrService object at 0x7f9e0971bb70>,10.196116708743121,10.398430728316324,8.901786630338192,11.248540880657446,11.86217169937069,10.300347372611709,0.18191457744823095,0.0678979495766113,0.016568839886954317
60,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-31T15:25,CG_3,29.02658038218647,1.211114477508444,<accounting.GoodOrService object at 0x7f9e097137f0>,9.5646126304225,10.241287948155847,9.814544260669303,9.062790468766162,9.584752479205637,10.965758189189808,0.09542154721924892,0.1382824994094626,0.14729142533817907
61,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-31T15:25,CG_0,31.396589994235104,0.9493176673284711,<accounting.GoodOrService object at 0x7f9e09701be0>,9.80906454494205,10.00169525929355,11.32981102758825,10.615489820292035,9.784777842058874,11.155065923216755,0.03837872397852855,0.07474420814623776,0.09320828086823779
62,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-31T15:25,CG_1,28.499190995802127,1.0807476507122928,<accounting.GoodOrService object at 0x7f9e09713940>,9.920530129627997,9.985729793962806,10.536739791073567,9.430705217614362,9.27926083279879,9.53786197629318,0.1369511104363123,0.03219569117389233,0.05468679979229416
63,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-31T15:25,CG_2,29.42319254505442,1.1709114006269876,<accounting.GoodOrService object at 0x7f9e097012b0>,10.196116708743121,10.398430728316324,8.901786630338192,11.248540880657446,11.86217169937069,10.300347372611709,0.18191457744823095,0.0678979495766113,0.016568839886954317
64,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-31T15:25,CG_3,29.02658038218647,1.211114477508444,<accounting.GoodOrService object at 0x7f9e09713e48>,9.5646126304225,10.241287948155847,9.814544260669303,9.062790468766162,9.584752479205637,10.965758189189808,0.09542154721924892,0.1382824994094626,0.14729142533817907
65,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-31T15:25,CG_0,31.396589994235104,0.9493176673284711,<accounting.GoodOrService object at 0x7f9e0971b630>,9.80906454494205,10.00169525929355,11.32981102758825,10.615489820292035,9.784777842058874,11.155065923216755,0.03837872397852855,0.07474420814623776,0.09320828086823779
66,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-31T15:25,CG_1,28.499190995802127,1.0807476507122928,<accounting.GoodOrService object at 0x7f9e09713710>,9.920530129627997,9.985729793962806,10.536739791073567,9.430705217614362,9.27926083279879,9.53786197629318,0.1369511104363123,0.03219569117389233,0.05468679979229416
67,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-31T15:25,CG_2,29.42319254505442,1.1709114006269876,<accounting.GoodOrService object at 0x7f9e0971b5f8>,10.196116708743121,10.398430728316324,8.901786630338192,11.248540880657446,11.86217169937069,10.300347372611709,0.18191457744823095,0.0678979495766113,0.016568839886954317
68,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-31T15:25,CG_3,29.02658038218647,1.211114477508444,<accounting.GoodOrService object at 0x7f9e0971b780>,9.5646126304225,10.241287948155847,9.814544260669303,9.062790468766162,9.584752479205637,10.965758189189808,0.09542154721924892,0.1382824994094626,0.14729142533817907
69,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-31T15:25,CG_0,31.396589994235104,0.9493176673284711,<accounting.GoodOrService object at 0x7f9e09713048>,9.80906454494205,10.00169525929355,11.32981102758825,10.615489820292035,9.784777842058874,11.155065923216755,0.03837872397852855,0.07474420814623776,0.09320828086823779
70,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-31T15:25,CG_1,28.499190995802127,1.0807476507122928,<accounting.GoodOrService object at 0x7f9e097288d0>,9.920530129627997,9.985729793962806,10.536739791073567,9.430705217614362,9.27926083279879,9.53786197629318,0.1369511104363123,0.03219569117389233,0.05468679979229416
71,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-31T15:25,CG_2,29.42319254505442,1.1709114006269876,<accounting.GoodOrService object at 0x7f9e0971bc18>,10.196116708743121,10.398430728316324,8.901786630338192,11.248540880657446,11.86217169937069,10.300347372611709,0.18191457744823095,0.0678979495766113,0.016568839886954317
72,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-31T15:25,CG_3,29.02658038218647,1.211114477508444,<accounting.GoodOrService object at 0x7f9e0971bb00>,9.5646126304225,10.241287948155847,9.814544260669303,9.062790468766162,9.584752479205637,10.965758189189808,0.09542154721924892,0.1382824994094626,0.14729142533817907
73,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-31T15:25,CG_0,31.396589994235104,0.9493176673284711,<accounting.GoodOrService object at 0x7f9e09701d30>,9.80906454494205,10.00169525929355,11.32981102758825,10.615489820292035,9.784777842058874,11.155065923216755,0.03837872397852855,0.07474420814623776,0.09320828086823779
74,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-31T15:25,CG_1,28.499190995802127,1.0807476507122928,<accounting.GoodOrService object at 0x7f9e097016d8>,9.920530129627997,9.985729793962806,10.536739791073567,9.430705217614362,9.27926083279879,9.53786197629318,0.1369511104363123,0.03219569117389233,0.05468679979229416
75,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-31T15:25,CG_2,29.42319254505442,1.1709114006269876,<accounting.GoodOrService object at 0x7f9e09713080>,10.196116708743121,10.398430728316324,8.901786630338192,11.248540880657446,11.86217169937069,10.300347372611709,0.18191457744823095,0.0678979495766113,0.016568839886954317
76,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-31T15:25,CG_3,29.02658038218647,1.211114477508444,<accounting.GoodOrService object at 0x7f9e097134a8>,9.5646126304225,10.241287948155847,9.814544260669303,9.062790468766162,9.584752479205637,10.965758189189808,0.09542154721924892,0.1382824994094626,0.14729142533817907
77,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-31T15:25,CG_0,31.396589994235104,0.9493176673284711,<accounting.GoodOrService object at 0x7f9e09701ef0>,9.80906454494205,10.00169525929355,11.32981102758825,10.615489820292035,9.784777842058874,11.155065923216755,0.03837872397852855,0.07474420814623776,0.09320828086823779
78,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-31T15:25,CG_1,28.499190995802127,1.0807476507122928,<accounting.GoodOrService object at 0x7f9e09701908>,9.920530129627997,9.985729793962806,10.536739791073567,9.430705217614362,9.27926083279879,9.53786197629318,0.1369511104363123,0.03219569117389233,0.05468679979229416
79,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-31T15:25,CG_2,29.42319254505442,1.1709114006269876,<accounting.GoodOrService object at 0x7f9e09713b70>,10.196116708743121,10.398430728316324,8.901786630338192,11.248540880657446,11.86217169937069,10.300347372611709,0.18191457744823095,0.0678979495766113,0.016568839886954317
80,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-31T15:25,CG_3,29.02658038218647,1.211114477508444,<accounting.GoodOrService object at 0x7f9e09701320>,9.5646126304225,10.241287948155847,9.814544260669303,9.062790468766162,9.584752479205637,10.965758189189808,0.09542154721924892,0.1382824994094626,0.14729142533817907
81,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-31T15:25,CG_0,31.396589994235104,0.9493176673284711,<accounting.GoodOrService object at 0x7f9e097137b8>,9.80906454494205,10.00169525929355,11.32981102758825,10.615489820292035,9.784777842058874,11.155065923216755,0.03837872397852855,0.07474420814623776,0.09320828086823779
82,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-31T15:25,CG_1,28.499190995802127,1.0807476507122928,<accounting.GoodOrService object at 0x7f9e0971be48>,9.920530129627997,9.985729793962806,10.536739791073567,9.430705217614362,9.27926083279879,9.53786197629318,0.1369511104363123,0.03219569117389233,0.05468679979229416
83,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-31T15:25,CG_2,29.42319254505442,1.1709114006269876,<accounting.GoodOrService object at 0x7f9e097280b8>,10.196116708743121,10.398430728316324,8.901786630338192,11.248540880657446,11.86217169937069,10.300347372611709,0.18191457744823095,0.0678979495766113,0.016568839886954317
84,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-31T15:25,CG_3,29.02658038218647,1.211114477508444,<accounting.GoodOrService object at 0x7f9e0971bb38>,9.5646126304225,10.241287948155847,9.814544260669303,9.062790468766162,9.584752479205637,10.965758189189808,0.09542154721924892,0.1382824994094626,0.14729142533817907
